,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
11,Sat Jul 30 16:03:40 +0000 2022,VPrasadMDMPH,"Voz crítica y prudente en la pandemia.
John PA Ioannidis interview with @VPrasadMDMPH 
The covid19 pandemic. Science and ethic. Public agencies should support the conduct of large randomized trials with hard clinical outcomes for new vaccination schedule.
https://t.co/R3LTI5DIMK",9,0,1553411011297783808,
12,Sat Jul 30 15:50:05 +0000 2022,VPrasadMDMPH,@AaronGoodman33 wait till they learn that 20% is arbitrary tumor growth size increase,0,5,1553407591438356480,
13,Sat Jul 30 02:26:36 +0000 2022,VPrasadMDMPH,"@zmcke rhetorically litigate, i think he means",0,3,1553205388794687488,
14,Sat Jul 30 02:22:57 +0000 2022,VPrasadMDMPH,"Yes, because they wasted money, burnt trust, harmed children, and because their supporters will bring them back in the winter months, where they will do further immeasurable damage to children.

We should only test people sick enough to take pax (EPIC-HR); Or seek hospital care https://t.co/QsSut2y1WE",58,309,1553204471882063872,
15,Sat Jul 30 02:15:51 +0000 2022,VPrasadMDMPH,"Boosters don't halt transmission, so this policy won't benefit 3rd parties.  

Worse, the risk benefit balance in a 20 year old who had 2 doses and omicron is at best uncertain, and at worst unfavorable

This is just bad policy driven by irrational fear. https://t.co/nahQ20j04G",193,773,1553202682189402112,
16,Sat Jul 30 01:59:42 +0000 2022,VPrasadMDMPH,Any student who gets myocarditis from a booster they didn’t need or want should sue. https://t.co/lMr7ZZyGtZ,448,0,1553198618814738433,
17,Sat Jul 30 01:59:22 +0000 2022,VPrasadMDMPH,"@mitchisright I doubt it increases spread either; I just think it doesn't work, and after vaccination has no purpose, even if it did have modest effect (5%), but real effect closer to 0%",0,4,1553198534765076481,
18,Sat Jul 30 01:57:53 +0000 2022,VPrasadMDMPH,"@kerpen They don't, but experts on airbone contaminants also lack expertise in understanding complex social interventions &amp; compliance.  

I had hoped a few docs &amp; scientists good at reading evidence would have spoken up.  Many did, but many more were silent.  You did a good job here.",1,40,1553198161568493573,
19,Sat Jul 30 01:53:48 +0000 2022,VPrasadMDMPH,"I truly think most doctors, most professors even, are not very good at reading evidence and interpreting it.

We don't teach it formally; we seldom discuss it explicitly 

Here, people substituted politics for evidence.  V. dangerous stuff.

https://t.co/410iEuB069",42,238,1553197135197138944,
20,Sat Jul 30 01:51:51 +0000 2022,VPrasadMDMPH,Nailed it! https://t.co/6v1wYc7nrX,43,273,1553196645239508992,
21,Sat Jul 30 01:51:51 +0000 2022,VPrasadMDMPH,So true... https://t.co/imnIBn6dOP,16,120,1553196643645661185,
22,Sat Jul 30 01:51:51 +0000 2022,VPrasadMDMPH,Correct https://t.co/LQntGlOPGn,16,95,1553196642026696704,
23,Sat Jul 30 01:51:50 +0000 2022,VPrasadMDMPH,Correct https://t.co/f7yVGpPOw3,13,101,1553196638612492288,
24,Sat Jul 30 01:51:49 +0000 2022,VPrasadMDMPH,"It was ok to take precautions, but not running RCTs was a travesty https://t.co/ubHIVzR05K",9,89,1553196636960018432,
25,Sat Jul 30 01:51:49 +0000 2022,VPrasadMDMPH,Correct https://t.co/sKqyUMcF0E,28,132,1553196635299069957,
26,Sat Jul 30 01:30:31 +0000 2022,VPrasadMDMPH,"The pandemic made exposed kids who have already had covid stay home for 10 days!!  

Why COVID, why!

Nah, you made up that stupid policy. COVID didn't do it. You did. 

The only thing that affected your neurons was irrational fear.",84,669,1553191274017984512,
27,Sat Jul 30 01:23:24 +0000 2022,VPrasadMDMPH,"It's really remarkable this administration spent billions without asking Pfizer to run an RCT to prove their product helps vaccinated people. 

I dunno if it is incompetence or a financial conflict, but I will learn the answer when I see who they work for in a couple yrs I guess https://t.co/YbgsZGub8M",77,364,1553189485000548352,
28,Sat Jul 30 01:17:55 +0000 2022,VPrasadMDMPH,"Tens of thousands of people read this student's piece. 

If anyone out there is in healthcare and wants to publish anonymously. Drop me a line. https://t.co/sArxxEl5xi",35,185,1553188102419927041,
29,Sat Jul 30 01:15:51 +0000 2022,VPrasadMDMPH,"They always find a way to say the 'pandemic' did it. But it was mostly human choices in response to the virus and not the virus itself, and those choices were often mistaken and driven by fear, not facts. https://t.co/HYLKypwxTL",205,1340,1553187584666247169,
30,Sat Jul 30 00:53:44 +0000 2022,VPrasadMDMPH,@dr4liberty Most are. Yes,0,3,1553182018409619456,
31,Sat Jul 30 00:35:20 +0000 2022,VPrasadMDMPH,"""My university prides itself on practicing and teaching evidence based medicine, yet the COVID-19 policies they have implemented are vastly discordant with the evidence base."" A Medical Student's Thoughts During COVID-19: Crazy Policies, by @VPrasadMDMPH https://t.co/RkR5UI9iGo https://t.co/MXmaunAjVT",31,0,1553177386950111232,
32,Fri Jul 29 23:48:22 +0000 2022,VPrasadMDMPH,Video on recent events 👇 https://t.co/Wk5SyiW9qs,6,38,1553165568961695744,
33,Fri Jul 29 23:46:52 +0000 2022,VPrasadMDMPH,"Here is our review
https://t.co/7Dy5LBjRnK",58,216,1553165192141291521,
34,Fri Jul 29 23:46:49 +0000 2022,VPrasadMDMPH,"""Editor’s note: A city schools spokesperson declined an offer for the district to contribute an essay on its mask mandate.""

They don't even bother to try. https://t.co/tKXoJaR1oh",38,0,1553165177310154752,
35,Fri Jul 29 23:36:50 +0000 2022,VPrasadMDMPH,"There are a few issues where many scientists are inaccurate about the evidence.

This is one, Masking 2-year-olds is another, boosters in healthy 20-year-olds is another, and kids vaccine. 

But the truth is obvious to smart people who read. And with time it will be undeniable.",84,512,1553162666444668928,
36,Fri Jul 29 23:06:56 +0000 2022,VPrasadMDMPH,"@NicoGagelmann @AndrewFoy82 That is absolutely the correct diagnosis. Many faculty are not committed to intellectual rigor, and the institution itself isn't. Admin scared by pseudo- controversy A recipe for disaster.",1,5,1553155142773444608,
37,Fri Jul 29 23:06:10 +0000 2022,VPrasadMDMPH,"UCSD ID epidemiologist Dr Ayers has carefully read all the mask studies. And accurately summarizes the evidence in this op-ed. 👇

This is exactly what we concluded in our 60k wrd review done in 2020/21

Spot on!

https://t.co/021TuR5iYm",1006,2635,1553154946790346754,
38,Fri Jul 29 16:19:43 +0000 2022,VPrasadMDMPH,The Pandemic as of 7/28/2022: @VPrasadMDMPH interviews @Stanford Prof #JohnIoannidis https://t.co/yAai6tEI1K,13,0,1553052661909311494,
39,Fri Jul 29 16:06:22 +0000 2022,VPrasadMDMPH,"Now out in @TheLancetOncol, @VPrasadMDMPH and I discuss the April 2022 @FDAOncology ODAC meeting.

The saga of the PI3K inhibitors is still being written, but may ultimately prove to be a defining story in the history of regulating cancer drugs.

Link: https://t.co/XI502wO7Cu",3,0,1553049300237570048,
40,Fri Jul 29 16:06:17 +0000 2022,VPrasadMDMPH,It should be more concerning to university educators and administrators that this v intelligent student feels the need to submit this anonymously. Gosh that's sad but I totally get it. Excellent read https://t.co/JaVa7Adlvf,17,0,1553049282122432512,
41,Fri Jul 29 13:44:48 +0000 2022,VPrasadMDMPH,"""My university prides itself on practicing and teaching evidence based medicine, yet the COVID-19 policies they have implemented are vastly discordant with the evidence base. ""

https://t.co/S7ix01uSRG",122,617,1553013674645733376,
42,Fri Jul 29 13:44:37 +0000 2022,VPrasadMDMPH,"""This experience has convinced me that “in God we trust, but everyone else must bring [honest] data”. I am now much more critical of what I read and arrive at conclusions that are derived from my thoughts rather than parroting what others say.""

https://t.co/S7ix01uSRG",24,166,1553013627543638016,
43,Fri Jul 29 13:35:01 +0000 2022,VPrasadMDMPH,"A Medical Student's Thoughts During COVID-19: Crazy Policies

https://t.co/cgVTv0ZFLd",19,94,1553011212954152960,
44,Fri Jul 29 04:39:05 +0000 2022,VPrasadMDMPH,"Study of chronic absence in Detroit during 2020-2021.  70% chronically absent, and look at the bars at left: thousands of kids attended so little they didn't really have school at all. https://t.co/PtWHqhWf0H https://t.co/3UwYdBEMmW",18,0,1552876341451558913,
45,Fri Jul 29 04:16:07 +0000 2022,VPrasadMDMPH,Dr. Fauci says he'll be retiring in the next few years. I'm devastated but will recover quickly. 👇👇 https://t.co/jNsCfd1NGF,43,0,1552870563017658368,
46,Fri Jul 29 03:56:48 +0000 2022,VPrasadMDMPH,John Ioannidis: The Pandemic as of 7/28/2022 on Sensible Medicine https://t.co/34lMRHG5QZ,250,0,1552865702062632960,
47,Fri Jul 29 02:58:14 +0000 2022,VPrasadMDMPH,"One part of EBM is getting better evidence, whenever possible.

In 2015 the greatest threat to that was corporate interests.

In 2022 the greatest threat is arrogance. 

People who think they know the answer, and don't need evidence. 

We call that EBM +
The + is for arrogance",23,124,1552850959851667456,
48,Fri Jul 29 02:49:28 +0000 2022,VPrasadMDMPH,The media is a click-seeking machine dressed up as a truth-seeking machine,40206,0,1552848754318778368,
49,Fri Jul 29 02:43:11 +0000 2022,VPrasadMDMPH,"Tomorrow on my Substack
I have a special essay by a first year medical student on COVID19 policy 
It is incredible
Sign up now for free👇   .  . 
https://t.co/tke1qatzs6",8,46,1552847173846306816,
50,Fri Jul 29 02:39:38 +0000 2022,VPrasadMDMPH,"Highly recommend these two books by @VPrasadMDMPH / Prasad and 
@adamcifu
 - some controversial topics, but excellent food for thought and very relevant to oncology &amp; medicine in general. https://t.co/VGVeNUbYyJ",8,0,1552846281545986049,
51,Fri Jul 29 01:21:27 +0000 2022,VPrasadMDMPH,"@C0RRECT1ON @thackerpd @VPrasadMDMPH @writingblock @MartinKulldorff @DrJBhattacharya @DrAseemMalhotra @HansMahncke @TracyBethHoeg @StabellBenn It is even worse than that.  The arXiv is not supposed to review preprints - just be a repository before peer review (with only a little moderation).  

It's shocking.",10,0,1552826606925647872,
52,Fri Jul 29 00:36:36 +0000 2022,VPrasadMDMPH,"Stanford's John Ioannidis had vaccine preprint rejected by medRxiv (too sensitive) &amp; arXiv (we'll post after you publish!???) He then published in Nature https://t.co/EVAQpUr3xn 
Why does science treat vaccine papers different?
@VPrasadMDMPH has the story https://t.co/ArLOWHavO1 https://t.co/OF7YtlK432",385,0,1552815316886966274,
53,Thu Jul 28 22:48:54 +0000 2022,VPrasadMDMPH,@ajlamesa I agree with you 100% that their communication is poor. But I almost always think the root cause is their facts are poor. They actually think cloth masking 2 year olds help.  I think they believe it &amp; similar bad ideas.,1,46,1552788215211233280,
54,Thu Jul 28 22:41:58 +0000 2022,VPrasadMDMPH,"The core problem was never communication. It was a data problem. CDC and MMWR does not understand the diff. between randomized trials, good obs studies, and confounded obs studies.  They always got in trouble from pushing the latter. https://t.co/RYDateR3R1",38,300,1552786469659365376,
55,Thu Jul 28 22:36:41 +0000 2022,VPrasadMDMPH,"@therealrthorat Trust me, i know.  It is reading comprehension 101.  What's the essay theme.  We don't know much.  He even calls Diamond Princess ""thin"" data-- meaning he knows extrapolation can vary widely.",0,3,1552785140585078784,
56,Thu Jul 28 22:31:32 +0000 2022,VPrasadMDMPH,"Reinforces how many don't read accurately

JPAI's range went from 10k to 100mil in an essay whose  thesis was: we don't have data to know; why aren't we collecting any.  

Also: halting the world might not be great idea.  
Pretty non-con
Full interview
https://t.co/dcwJh5SKxT https://t.co/YUOFH1OiwM",4,34,1552783846176788481,
57,Thu Jul 28 21:42:42 +0000 2022,VPrasadMDMPH,"Great interview  @VPrasadMDMPH + John Ioannidis. Disturbing that the ArXiv (a preprint repository) declined to post his  Dec '20 preprint.   Almost anything gets posted to arXiv!  This is retaliatory censorship and will erode public trust in scientists.

https://t.co/RaQJVuxMv6",98,0,1552771555637153792,
58,Thu Jul 28 21:18:32 +0000 2022,VPrasadMDMPH,"Methods Matter: An Analysis of NEJM's Singapore Study Claiming Benefits of Vaccines in Kids 5-11, by @VPrasadMDMPH https://t.co/1XXU3X6EmJ",13,0,1552765473275580416,
59,Thu Jul 28 21:09:21 +0000 2022,VPrasadMDMPH,"@zchagla Haha. He deleted many tweets about me, but no apology.",1,28,1552763161530355712,
60,Thu Jul 28 20:56:37 +0000 2022,VPrasadMDMPH,"@EWidera @DrCaliff_FDA Along those lines...
https://t.co/UUFkkfL9ED",0,9,1552759958189404160,
61,Thu Jul 28 20:56:19 +0000 2022,VPrasadMDMPH,"Follow-up question for @DrCaliff_FDA: if the FDA approves a drug that doesn't work (Aduhelm/Aducanumab) based on faulty secondary endpoints, would these FDA ""fact-checkers"" then combat the FDA for medical misinformation? https://t.co/YZeF21nr7m",14,0,1552759880322150400,
62,Thu Jul 28 20:40:26 +0000 2022,VPrasadMDMPH,"@vkoganpolisci ""However, some vaccines may see their efficacy further eroded with longer follow-up and/or as new variants of SARS-CoV-2 arise and become dominant in various populations.""",0,21,1552755887004979200,
63,Thu Jul 28 20:22:35 +0000 2022,VPrasadMDMPH,"@boulware_dr @DrToddLee @gushamilton @US_FDA @POTUS Honest q: Paxlovid has no data in vax'd, we agree fully.  Kids vax has no data in kids who have had Covid.  Yet on this issue you seem to think it doesn't matter.  I am curious as to why?",0,8,1552751393588387842,
64,Thu Jul 28 19:52:37 +0000 2022,VPrasadMDMPH,"J Ioannidis, ""The mechanism of action of SARS-CoV-2 vaccines suggested upfront that they would probably not be very effective to halt transmission....""

https://t.co/dcwJh5SKxT",410,1367,1552743853525852162,
65,Thu Jul 28 19:51:33 +0000 2022,VPrasadMDMPH,This was so so so good! https://t.co/1pct99V2RB,18,0,1552743583492362241,
66,Thu Jul 28 19:51:21 +0000 2022,VPrasadMDMPH,"🤣🤣🤣
They can't even get CDC communications &amp; MMWR to be accurate, but they want to take on the internet
 
Errors in MMWR
https://t.co/SAMOiLt2rF
CDC errors
https://t.co/jFp11JnJhf https://t.co/gbmqWDIi0G",19,78,1552743534473515008,
67,Thu Jul 28 19:31:41 +0000 2022,VPrasadMDMPH,"Everyone should add bleach to their toilet water
It is a PARACHUTE!
My bleach protects you, your bleach protects me https://t.co/VLjADujIzG",14,171,1552738582518894592,
68,Thu Jul 28 18:14:22 +0000 2022,VPrasadMDMPH,"Interview de John Ioannidis. Australie, vaccins, masques, fermeture des écoles. Pourquoi est-ce si difiicile de débattre scientifiquement des vaccins? Qui s'est transformé en pourquoi est-ce si difficle de débattre tout court pendant cette pandémie. https://t.co/rwzeyaYqR7",44,0,1552719126426050560,
69,Thu Jul 28 15:19:20 +0000 2022,VPrasadMDMPH,"🚨Our comment ""CostPlus and implications for generic imatinib"" was published today in @TheLancet Americas.

We write w/excitement for a new option for #US patients but have concerns in oncology based on previous research.

cc: @VPrasadMDMPH @mlythoe 
https://t.co/fLQRvQXTK6 https://t.co/6vcM42EkPd",10,0,1552675078009077761,
70,Thu Jul 28 14:18:03 +0000 2022,VPrasadMDMPH,"Wow, it's great to @Sensible__Med being translated into Italian!

https://t.co/AOC74LAmaO",3,39,1552659655662350336,
71,Thu Jul 28 14:15:44 +0000 2022,VPrasadMDMPH,"It was great to interview John Ioannidis for Sensible Medicine 👇

What does he think about the pandemic in 2022 https://t.co/sT6sGXbSlZ",24,102,1552659073287348224,
72,Thu Jul 28 13:56:51 +0000 2022,VPrasadMDMPH,"Great insights from Ioannidis, a critical mind and outspoken scientist/epidemiologist rare to find nowadays 
@VPrasadMDMPH
https://t.co/5s1QHuuLdm",48,0,1552654319618363393,
73,Thu Jul 28 07:10:35 +0000 2022,VPrasadMDMPH,"2022-2023 school year: 🇺🇸 vs. 🇳🇴
https://t.co/F9aT9RqyKW
https://t.co/4VLFaOh38H https://t.co/k6SCdhr10z",111,0,1552552081348710400,
74,Thu Jul 28 02:49:03 +0000 2022,VPrasadMDMPH,"#29
https://t.co/6hASnK2SQF",4,0,1552486262312816640,
75,Thu Jul 28 02:44:58 +0000 2022,VPrasadMDMPH,"Its so true 👇
Ironically it's the exact same scam for the cancer drug that improves PFS 4 wks without an OS improvement as it is for the 4th booster in a 51 year old s/p 3 doses and prior omicron.

Many can appreciate the former, but their 🧠 can't process the latter; strange https://t.co/Qg9q0e3t8l",12,68,1552485233550696448,
76,Thu Jul 28 02:35:57 +0000 2022,VPrasadMDMPH,"Huge health policy implications

During ongoing public health emergency hospitals get a 20% add on payment for COVID hospitalizations

Needed in 2020 when we were in crisis &amp; ""elective"" care canceled

Less needed in 2021

In 2022 this is a MASSIVE hospital subsidy by tax payers",135,0,1552482965174636544,
77,Thu Jul 28 02:35:18 +0000 2022,VPrasadMDMPH,"A specific demographic is overrepresented in the media, and on Twitter.

Normal people need representation too.  

If I owned a media outlet, I would be capitalizing on this opportunity. https://t.co/GJ1r8lzysO",21,0,1552482801055703040,
78,Thu Jul 28 02:32:56 +0000 2022,VPrasadMDMPH,"It turns out that 97% were not anxious at all 👇
But the 2.8% who were anxious were disproportionately represented in media

That's also why this happened
https://t.co/GJXNbp9K1O https://t.co/jTjYjRBQaL",58,393,1552482207729471488,
79,Thu Jul 28 01:07:13 +0000 2022,VPrasadMDMPH,@adamcifu @JeffreyGoines9 Nobody is anyones acolyte. People have always transiently followed people who they semi agree with for short periods of time. Have been on this platform long enough to see the winds blow and blow back.,0,6,1552460634146582533,
80,Thu Jul 28 01:04:39 +0000 2022,VPrasadMDMPH,"@adamcifu @JeffreyGoines9 I love and respect Adam like a member of my family. I hope he knows that. At the same time, I have no time to respond to 99% of the emails, comments, replies. etc I get each day. I don't even read 98%",0,8,1552459988399902721,
81,Thu Jul 28 01:00:47 +0000 2022,VPrasadMDMPH,@adamcifu @nothankuthanx English is not my first language! 🤣,0,19,1552459017389506560,
82,Wed Jul 27 23:51:03 +0000 2022,VPrasadMDMPH,@Alexmenter @adamcifu I thought both arguments were fair. And good to air. I like your idea of podcast on debates only,0,10,1552441468320882688,
83,Wed Jul 27 23:02:07 +0000 2022,VPrasadMDMPH,@AshleyStuart94 @adamcifu I think we are much closer in real life than purpose of debate.   It was meant to be fun!,0,10,1552429151734607872,
84,Wed Jul 27 23:01:06 +0000 2022,VPrasadMDMPH,"@adamcifu Haha, l don't think it has to do with my argument.  Next time I will argue the tough side!",0,41,1552428897853390848,
85,Wed Jul 27 22:49:50 +0000 2022,VPrasadMDMPH,"I've been blown away by the thousands and thousands of people have read the debate btw @adamcifu and I

A Pro-Con Debate: Should doctors encourage healthy kids 11 and under be vaccinated against COVID-19?

https://t.co/Oo1ZzMwxTu",77,494,1552426061266558979,
86,Wed Jul 27 21:23:29 +0000 2022,VPrasadMDMPH,"Nice message from our research team leader @VPrasadMDMPH !

Yes, working hard, + always trying to think more about research questions, be ready to question our findings, and have others views, a great team !

+ research meeting fun and entertaining !! https://t.co/lDVdg4JsKN",4,0,1552404331323830272,
87,Wed Jul 27 20:51:54 +0000 2022,VPrasadMDMPH,“…we are not preparing our future doctors for practicing medicine on real people in the real world. Medicine has to meet patients where they are; that means caring for &amp; working w/ people w/whom we disagree. We can’t walk out on that.” @VPrasadMDMPH⁩  https://t.co/tkftvNXQrB,19,0,1552396382811475973,
88,Wed Jul 27 19:45:35 +0000 2022,VPrasadMDMPH,"It's a great decision.  If they had better advisors they would have never blundered in the first place.  You cannot mandate a medical product that doesn't benefit third parties.  In this case, unclear if it even benefits the recipient (20 yo who had omicron)

Apology is deserved. https://t.co/5k7OS4L0y0",184,1036,1552379695219347457,
89,Wed Jul 27 19:42:14 +0000 2022,VPrasadMDMPH,"Just over halfway through the year, and we have been working hard in @vkprasadlab 👇

Here is a list of peer review academic papers we have published this year

I always learn so much from doing research w smarter collaborators. Really helps me improve at reading articles. https://t.co/ntBeFAnu50",7,52,1552378851610677249,
90,Wed Jul 27 18:59:27 +0000 2022,VPrasadMDMPH,"Don't have access but 3 of these 4 examples are artificial - screening early for these cancers leads to lead time &amp; length time biases that make survival look better when in reality no change in mortality rates

Yikes

Hope the rest of his case is stronger https://t.co/h9MyPxmh5J",4,0,1552368083800432640,
91,Wed Jul 27 17:32:51 +0000 2022,VPrasadMDMPH,"Such a pleasure to publish this article in Lancet Oncology with @DavidBenjaminMD 

Pi3k inhibitors drug approval has been a disaster. Probably increasing death
But the surrogate was better
@vkprasadlab https://t.co/Gm2cUKlf3V",10,47,1552346290922536965,
92,Wed Jul 27 17:19:16 +0000 2022,VPrasadMDMPH,"Great coverage of @Timothee_MD's paper in European Journal of Cancer
@vkprasadlab 
We investigate drug dosing in cancer trials.

There is evidence the dose reductions are unfair.  
https://t.co/ahubE4oIDt https://t.co/zDzMHnA0mD",10,29,1552342872258580480,
93,Wed Jul 27 14:44:43 +0000 2022,VPrasadMDMPH,"I work in a hospital every week

Anil is correct. We now have a diff disease: many if not most COVID+ pts we consult on have + test but an adm Dx for something else

The pneumonias of 2020-2021 are thankfully rare

No predictions but this seems a) important and b) good news https://t.co/W7PiMB6Hn7",62,0,1552303978389458946,
94,Wed Jul 27 14:37:58 +0000 2022,VPrasadMDMPH,"The message America's future doctors need to hear

https://t.co/GoHxlBHrMH",75,331,1552302280312889344,
95,Wed Jul 27 14:32:40 +0000 2022,VPrasadMDMPH,Glad to get these thoughts down for Common Sense. @bariweiss is doing important work with her newsletter 👇👇 https://t.co/ibMGLPH98O,22,180,1552300945391833088,
96,Wed Jul 27 14:30:36 +0000 2022,VPrasadMDMPH,"Piece by @VPrasadMDMPH &amp; John Ioannidis is mostly accurate. Twitter democratized science discussions &amp; many academics enjoyed the adulation &amp; still do. But just as adulation can be disproportionate in the public square, so can the criticisms https://t.co/rWJZJrTCz6",7,0,1552300425835003904,
97,Wed Jul 27 06:23:25 +0000 2022,VPrasadMDMPH,"If you test negative, just keep testing for it. Even if remains (-) it could still be SARS-CoV-2. Isolate + mask anyway b/c you can still be a filthy vector. 🙄 https://t.co/yh1KIYXOEL",42,0,1552177823615295488,
98,Wed Jul 27 05:28:04 +0000 2022,VPrasadMDMPH,Case in point: new @medrxivpreprint study showing 3-fold higher hospitalizations with BA5 than BA2. Hospitalizations is defined as an admission with the virus. This is meaningless. Its more contagious and we routinely test in hospital for people who wouldn't be tested otherwise https://t.co/oGEMjKP7Do,32,0,1552163894239449088,
99,Wed Jul 27 05:03:17 +0000 2022,VPrasadMDMPH,"All cause mortality, 2020-2022

Hong Kong vs. Sweden

https://t.co/RZd5ErFMqS https://t.co/vZ9yLShBrA",175,0,1552157654004293632,
100,Wed Jul 27 02:51:24 +0000 2022,VPrasadMDMPH,"Another official data source showing the large majority of COVID+ hospitalizations are now incidental.  In Massachusetts, only 32% are actually caused by COVID.  Bad data creates bad policy. https://t.co/BfcNziPlQv",126,0,1552124467467276288,
101,Wed Jul 27 02:49:06 +0000 2022,VPrasadMDMPH,"A few years ago in BMJ, Bien and I showed when FDA reviewers leave. they mostly joined the industry they regulate

After a year of low standards for Boosters/ kids vax/Aduhelm/ Paxlovid in vax'd, I expected it to get worse. But not this bad 👇

https://t.co/g1ieNBXI61 https://t.co/mOZv1dNf8m",61,245,1552123887185305600,
102,Wed Jul 27 00:21:41 +0000 2022,VPrasadMDMPH,"I recently learnt that the former chair of my department, John Buettner-Janusch, continued to publish from federal prisons following his original conviction for turning our departmental wet lab into a commercial drugs lab for LSD &amp; quaaludes. https://t.co/lKvLbZ8GN1",313,0,1552086788398727168,
103,Tue Jul 26 23:32:41 +0000 2022,VPrasadMDMPH,"When scientists who pushed lockdowns say that evidenced-based medicine should be replaced with evidence-based medicine ""plus"", they are admitting that evidence-based medicine did not support their recommendations on masks, school closures, lockdowns, vax mandates, etc... https://t.co/KBl8q38Ptz",337,0,1552074457241399296,
104,Tue Jul 26 23:14:09 +0000 2022,VPrasadMDMPH,"I'm working in the hospital this week. So many of my patients incidentally have COVID with no or minimal symptoms

Hospitalizations as a metric was diluted during BA 1 &amp;2

With BA5 it's fairly useless if using claims or EHR data

We need better data not bigger data",162,0,1552069794790223872,
105,Tue Jul 26 23:11:54 +0000 2022,VPrasadMDMPH,"Leaking ideas from a team powered off groupthink, and finding out how silly it is from newspapers calling Paul Offit and getting quotes, is not how you decide vaccine approvals.",12,156,1552069227514712064,
106,Tue Jul 26 23:11:54 +0000 2022,VPrasadMDMPH,"Nope, not really! https://t.co/zz7bsCg7P7",10,123,1552069225488924673,
107,Tue Jul 26 23:11:53 +0000 2022,VPrasadMDMPH,"How about this e.g.
Remember when vax was coming for kids &lt; 5 in february

Admin asked Pfizer to submit 2 dose data... https://t.co/ej3KSpLvua",1,57,1552069223341404160,
108,Tue Jul 26 23:11:52 +0000 2022,VPrasadMDMPH,"WH keeps saying the problem is misinformation, but look at how they do things

7/11 - Boosters will come for people under 50
7/22 - Nope, on hold

This isn't evidence based public health
It is floating rando ideas and seeing if the public approves
That's spitballing, not medicine https://t.co/GR1F2DnD3s",61,479,1552069221005217792,
109,Tue Jul 26 23:00:44 +0000 2022,VPrasadMDMPH,"43% say they won't. 
97% have not 
All misinfo? Really?
Nothing to do with:
Most kids just had COVID
No data shows vax further helps a kid who had COVID
Trials small
WH bungled adcom in Feb
Gruber Krause resign due to WH
Tons of CDC errors
But it's all misinfo?
Not our fault https://t.co/0ovrXOHjRr",155,1026,1552066415494017024,
