,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
17,2022-07-23 19:56:09+00:00,VPrasadMDMPH,"How to interpret the NEJM Singapore Kids Vax 5-11 study👇
Evidence shows risk to kids is low.. either way!
Public health should not pressure or coerce this choice
https://t.co/1c2FL6hIJ4",22,99,1550932802744373248,
18,2022-07-23 17:14:48+00:00,VPrasadMDMPH,"this is a very good point, and there is clearly a concealment bias issue in the trial-- that has huge repercussions

https://t.co/j2ylgbEQUq",8,65,1550892195816689669,
19,2022-07-23 17:12:42+00:00,VPrasadMDMPH,"I must say, this thread is brilliant👇

Scott Balsitis is proof that evidence based appraisal is alive and well. This is how you read all the studies together and synthesize it.  Its especially hard b/c the topic is loaded.  

We should be teaching this in medical schools. https://t.co/8g9kWPA1jZ",61,300,1550891666772414465,
20,2022-07-23 16:29:13+00:00,VPrasadMDMPH,"Ha!  This is brilliant. 👇👇I have recently wondered why CV (in PDF format) was a requirement. 

All these rules and not a single one addresses the 2 core problems
1 boring talks
2 industry promotion

Classic bureaucracy! https://t.co/Jko9NvNs8E",6,34,1550880725796171778,
21,2022-07-23 16:16:04+00:00,VPrasadMDMPH,Pretty accurate summary of their position https://t.co/FNFezk3Hp5,54,444,1550877414258905088,
22,2022-07-23 16:13:19+00:00,VPrasadMDMPH,"RT @rfsquared: “Beneath those numbers, though, is a critical error: most of those ‘COVID hospitalizations’ aren’t actually caused by COVID.…",26,0,1550876725638156289,
23,2022-07-23 15:41:35+00:00,VPrasadMDMPH,"Why am I writing for Sensible Medicine?

Because Medicine is increasingly irrational

https://t.co/HAko9gS1eS",16,156,1550868736415961089,
24,2022-07-23 15:30:22+00:00,VPrasadMDMPH,"@BallouxFrancois @GYamey We blocked each other a long time ago. Dr Yamey disagrees, but has a poor trait of not accurately summarizing my views. No discussion can happen from such a starting point. Certainly not on Twitter.  Strange he still follows me.",3,46,1550865914081316864,
25,2022-07-23 15:21:02+00:00,VPrasadMDMPH,"EBM keeps asking. What evidence is there something works?   Not: do I feel like it helps?   

Misguided priorities",6,63,1550863564209917952,
26,2022-07-23 15:19:59+00:00,VPrasadMDMPH,"EBM still clings to a rigid hierarchy prioritizing RCTs to prove interventions work and does not allow me to run observational studies as often as I want, with as many analysis plans as I want, till I get the answer I want.  

What a useless totem!",14,156,1550863300077817863,
27,2022-07-23 15:07:56+00:00,VPrasadMDMPH,"Devastating comment about a bad Noninferiority trial @drjohnm 👇

Mixing these endpoints is madness

Wrote an explainer on non-inferiority here

https://t.co/CCx3iwTz4h https://t.co/exeonyaX2J",4,13,1550860268585988096,
28,2022-07-23 14:58:45+00:00,VPrasadMDMPH,No surprise over at @Plenary_Session 👇👇 https://t.co/oUWoAiVhTK,17,50,1550857958631755776,
29,2022-07-23 04:06:19+00:00,VPrasadMDMPH,"POLO. We will halt ur chemo unethically 
SHINE. We will ask bad Q (PFS) and not sequence i
ENACT. We will give you unnecessary treatment, and measure something pointless
VISION. Our control arm is so negligent people run, and we had to reeducate them https://t.co/ET7jXFyqnI",9,44,1550693768851927040,
30,2022-07-23 03:53:05+00:00,VPrasadMDMPH,@AaronGoodman33 Itp blood doesn't rob you of your desire to live thats for sure,0,4,1550690435965730818,
31,2022-07-23 03:52:55+00:00,VPrasadMDMPH,"Great op ed
Hospitals not full of COVID ards, mostly covid as a bystander

Mask mandates don't slow spread

Everyone will get Covid many times in their lives

The policy has no point, no goal and no evidence https://t.co/nCsUDTWex2",152,752,1550690394899263488,
32,2022-07-23 03:48:29+00:00,VPrasadMDMPH,@AaronGoodman33 But even he drew the line at seli,0,10,1550689279654825984,
33,2022-07-23 03:42:55+00:00,VPrasadMDMPH,"RT @ajlamesa: Sadly, Alabama has social indicators and poverty like an upper-middle-income country. Rather than mask forever, Alabama needs…",7,0,1550687879210229761,
34,2022-07-23 03:17:26+00:00,VPrasadMDMPH,@K_Sheldrick @DGlaucomflecken I will mark you down as Reviewer #2,0,12,1550681467683872770,
35,2022-07-23 03:06:22+00:00,VPrasadMDMPH,"@K_Sheldrick @DGlaucomflecken I normally don't get mad at others when I can't understand a figure.  The article patiently explains the issues with the paper. Step by step.   I would feel shame if I couldn't read the paper and make sense of it.  Good luck man.

https://t.co/tO4B48uDyO",1,6,1550678683295240192,
36,2022-07-23 02:56:47+00:00,VPrasadMDMPH,@K_Sheldrick @DGlaucomflecken There are different ways to express data. You could also read the piece. That is not a vaccine effect in isolation.,0,4,1550676267527127041,
37,2022-07-23 02:49:50+00:00,VPrasadMDMPH,"Check out the discussion between @EconTalker and me about all things COVID-19 

https://t.co/zAjzseZ4SJ",7,44,1550674519873843201,
38,2022-07-23 02:29:46+00:00,VPrasadMDMPH,@DGlaucomflecken @K_Sheldrick https://t.co/bB9i3ysJqM,1,9,1550669469281689600,
39,2022-07-23 02:26:17+00:00,VPrasadMDMPH,"A full length explainer @DGlaucomflecken 

https://t.co/tO4B48uDyO",25,93,1550668594463195136,
40,2022-07-23 01:36:38+00:00,VPrasadMDMPH,"Sensible Medicine. 
https://t.co/w9q6qu75nP",7,49,1550656099560275968,
41,2022-07-23 01:30:07+00:00,VPrasadMDMPH,"Dear @TheLancet 
This Erratum is in your pages, but what was corrected?  It doesn't say. 

Does anyone have the original appendix? https://t.co/YQ3rYuWGe3",4,24,1550654459121790976,
42,2022-07-23 01:23:09+00:00,VPrasadMDMPH,@ZavaskiMD Someone with brain fog,0,2,1550652705898606598,
43,2022-07-23 01:10:26+00:00,VPrasadMDMPH,"One under-discussed aspect of ""giving people opportunities"" in the University is that often those opportunities are free labor that provides little real benefit to the recipient.  

The things they should be doing-- new ideas-- are often solitary and not easy to be 'given'.",8,73,1550649506772840448,
44,2022-07-23 01:08:43+00:00,VPrasadMDMPH,"Was about to review at article for @Plenary_Session but it has so much missing information;
Review is not possible
So many reporting guidelines, and yet, such poor reporting",5,47,1550649074876985346,
45,2022-07-23 00:49:25+00:00,VPrasadMDMPH,@CherylDurwin @rwyeh @NPR not never,0,18,1550644216904052736,
46,2022-07-23 00:48:38+00:00,VPrasadMDMPH,It's not never possible that if we only ask experts as crazy as we are we will won't never not get advice that bursts our bubble with a dose of reality https://t.co/8IlycRH6bk,16,278,1550644021021646848,
47,2022-07-23 00:40:34+00:00,VPrasadMDMPH,RT @rwyeh: It’s not unlikely that you won’t not understand what is being said here. https://t.co/cGQ6tETZfA,42,0,1550641987757285376,
48,2022-07-23 00:31:49+00:00,VPrasadMDMPH,@lambertstrethe4 @DrToddLee Todd is one of the good ones. You have my word,0,0,1550639788901875714,
49,2022-07-23 00:26:48+00:00,VPrasadMDMPH,"@DrToddLee @lambertstrethe4 i agree with you, Todd; What I am trying to say is
1-2 months is justifiable/ forgivable, but wrong in retrospect
16-17 months was wrong prospectively and not forgivable.  I could have been clearer",0,6,1550638524801527808,
50,2022-07-23 00:00:08+00:00,VPrasadMDMPH,RT @drjohnm: My first column on Sensible Medicine addresses how fear and the illusion of control can impair good medical decision-making.…,45,0,1550631814728781824,
51,2022-07-22 23:43:14+00:00,VPrasadMDMPH,@DrToddLee And it's still not over. They closed again in January 2022 throughout America for a week here or there. And they will close again. Probably going forward they should never close.,0,18,1550627561620664320,
52,2022-07-22 23:41:52+00:00,VPrasadMDMPH,"@DrToddLee That's why I add March was forgivable. But by May it was clearly a mistake.  

California was closed 18 months. 

Given that people couldn't reopen. Probably better never to have closed at all. But I do say it was forgivable for a few months.",0,31,1550627216395931648,
53,2022-07-22 22:49:32+00:00,VPrasadMDMPH,"So in order to have sensible policy going forward, we naturally have to answer the questions from the past.

Many people were wrong. They don't want to admit it but they were. The mistakes they made will lead to more mistakes in the future. It isn't complicated.",26,233,1550614046616915971,
54,2022-07-22 22:49:32+00:00,VPrasadMDMPH,"Most kids in America have had Covid by now. So their sacrifice was for nothing. There's no good data for vaccinating them after having COVID.

Masking was never tested in kids rct. At this point it serves no policy goal. All kids will get COVID many times in their long lives.",58,336,1550614045090144256,
55,2022-07-22 22:49:31+00:00,VPrasadMDMPH,"The same people who were wrong and closed schools, think you need to mandate kids vaccines to let them back into school, or keep them in masks.

These are both stupid policies. One will again throw kids out of school for no good reason. And the other will burden them for no gain.",37,214,1550614043261489152,
56,2022-07-22 22:49:31+00:00,VPrasadMDMPH,"It turns out that moving forward does inform this question 👇
COVID is not a risk great enough to kids to justify closing their school. 
Never was.
Never will be. 
It was stupid. 
March was forgivable, but May and beyond was not. Europe didn't make the same mistake.  Now.... https://t.co/hA1ZbyrIyW",78,520,1550614040837181442,
57,2022-07-22 22:35:19+00:00,VPrasadMDMPH,RT @LGHemkens: https://t.co/PsLoQCiSq2 https://t.co/qkUDkGJluz,5,0,1550610467919314944,
58,2022-07-22 22:21:49+00:00,VPrasadMDMPH,"The idea that you can't do randomized control trials is the single biggest barrier to scientific progress.

It's a mental roadblock, that's illogical, that's been disproven, yet it persists https://t.co/iyTmU9gwCQ",17,102,1550607071543824385,
59,2022-07-22 22:19:26+00:00,VPrasadMDMPH,"Zero cluster randomized trials run in high income nations. A stinging indictment of ignorance over evidence.

This fact alone means it wasn't a parachute. Did it work at all? Unknown. We have one cluster RCT with a serious flaw. No good ones. https://t.co/rS0kFPiRa3",56,215,1550606471057969152,
60,2022-07-22 21:50:44+00:00,VPrasadMDMPH,"RT @LGHemkens: That RCTs take too long to inform treatment decisions is just false, misunderstanding, misconception.

RECOVERY has shown ho…",13,0,1550599248441249792,
61,2022-07-22 21:35:35+00:00,VPrasadMDMPH,Phones have gotten so advanced. The only thing they can't seem to get right is making calls.,16,244,1550595435588251648,
62,2022-07-22 21:03:34+00:00,VPrasadMDMPH,"Never confuse luck with skill

https://t.co/28eJnnvv7k",40,616,1550587379957714944,
63,2022-07-22 21:01:09+00:00,VPrasadMDMPH,"Next in their series

Meet the Vegas legend who rolled 7s, 100 times in a row

What's his secret? https://t.co/F5dSygrRXE",16,132,1550586771624189952,
64,2022-07-22 20:55:32+00:00,VPrasadMDMPH,"He could easily extend his logic:
No mask mandates for kids
No mask mandates for cities
Randomized trials for Paxlovid in average risk patients to see if it helps
No more testing asymptomatic people.

His comments about the president are right. https://t.co/sQfuYsf3ER",19,134,1550585357413994496,
65,2022-07-22 20:22:18+00:00,VPrasadMDMPH,RT @sgdambrauskas: Exaggerating the benefits of kids covid vaccines is a common mistake. It is what is happening in many places like the us…,14,0,1550576995234328576,
66,2022-07-22 19:52:17+00:00,VPrasadMDMPH,"URGENT 2ND Notice: Recently I emailed you to review 100 articles for journal you never heard of.  U didn't reply, because you were doing a million more important things.  I am writing again to ask if you can do this work for free. In exchange, our parent co will make billions.",14,322,1550569442362286081,
67,2022-07-22 19:32:33+00:00,VPrasadMDMPH,@IoanaA_Cristea Haha. So true,0,37,1550564474762842112,
68,2022-07-22 19:32:23+00:00,VPrasadMDMPH,RT @IoanaA_Cristea: @VPrasadMDMPH Oh Jesus Christ super dodgers?? Please get off that high moral horse before it throws you off…or more cor…,7,0,1550564431959994368,
69,2022-07-22 19:17:33+00:00,VPrasadMDMPH,"@AaronGoodman33 Luck always runs out
At least we never confused luck for skill",1,75,1550560700317122560,
70,2022-07-22 18:48:57+00:00,VPrasadMDMPH,"I am also one of the Super Dodgers  
Here is how I did it....

1.  Luck

Sincerely,
- a true scientist https://t.co/pKoNdakFwP",204,2251,1550553502639804417,
71,2022-07-22 18:46:31+00:00,VPrasadMDMPH,RT @ToddZywicki: https://t.co/I4BApcc378,12,0,1550552890556551168,
72,2022-07-22 18:43:53+00:00,VPrasadMDMPH,"Here is a link to the full article

https://t.co/tHPv1ztHIA https://t.co/2upps2lmuy",7,24,1550552226904518656,
73,2022-07-22 18:43:53+00:00,VPrasadMDMPH,"Most of the objections to RCTs boil down to 

""But but you can't test something that I believe with all my heart helps""

Which is not exactly science, but closer to faith https://t.co/LgIPcn4Wq0",4,29,1550552225671327744,
74,2022-07-22 18:43:52+00:00,VPrasadMDMPH,"There are many ways to improve the conduct of RCTs

@LGHemkens will appreciate; he is wise on this topic https://t.co/755Bie2Cdg",1,12,1550552224475926528,
75,2022-07-22 18:43:52+00:00,VPrasadMDMPH,"This is key, they often don't 
Unethical control arms
Poor post protocol care
IRB clearing it is printing off a certificate from the internet-- means very little https://t.co/eSRm4Vycp2",0,9,1550552222819295233,
76,2022-07-22 18:43:52+00:00,VPrasadMDMPH,"Industry trials advance their market share. The regulator has the duty to make sure that improves patient outcomes.

You can't blame the tiger for being a tiger
But don't pet it like a dog, and complain it bit your hand https://t.co/j72JuqX5RK",1,12,1550552221477089281,
77,2022-07-22 18:43:51+00:00,VPrasadMDMPH,"I recently listened to a podcast where the trial author did not know the STAGE of patients on the trial.  I hope we can give this tired misconception a rest.  

Whoever reads and thinks about the paper is best to talk about it

Often that isn't the author https://t.co/c1MEPgNHiJ",0,9,1550552219627520000,
78,2022-07-22 18:43:51+00:00,VPrasadMDMPH,"They cost too much.
Depends, the TASTE trial was run for $50 per person.  Some trials are $50,000 per person.  

Large, simple trials
Few correlatives
Registry based randomization

We can lower the price.  It is easy https://t.co/L22wa0JU6i",0,12,1550552217588944897,
79,2022-07-22 18:43:50+00:00,VPrasadMDMPH,"RCTs take too long?
Not really
Target relapsed disease
High risk cohorts
Crank up power
You don't have to wait for medians (propaganda)
RCTs actually take 1/3 the time of obs studies, would you believe! https://t.co/E3VLOyWZbm",1,16,1550552216439701504,
80,2022-07-22 18:43:50+00:00,VPrasadMDMPH,"No doubt about it; The system makes it hard to run an RCT, but this isn't a fault of randomization, but bullshit regs. that actually don't protect pts

RCTs are the airplane
Regs are United Airlines
The plane is fine, but the airline sucks

Same for RCTs https://t.co/DsOpNb1HUu",0,8,1550552215181410304,
81,2022-07-22 18:43:50+00:00,VPrasadMDMPH,"Logan Powell and I have a new article out reviewing common misconceptions among RCTs

They include, RCTs r:
Too difficult
Take too long
Too costly
Ad hominem
Industry trials prioritize patients

Care to review these?
🧵 https://t.co/nN0HL65iGX",10,49,1550552213910536192,
82,2022-07-22 18:25:06+00:00,VPrasadMDMPH,RT @carlheneghan: Might also want to check out what’s lingering on your mask https://t.co/2MH51nZDcH,72,0,1550547501488295937,
83,2022-07-22 17:38:40+00:00,VPrasadMDMPH,RT @DrPatrickBoland: @NicoGagelmann @VPrasadMDMPH I loved it,1,0,1550535814441885696,
84,2022-07-22 17:11:13+00:00,VPrasadMDMPH,It's great to take long COVID in kids off the long list of things to worry about! 👇👇 https://t.co/E5Fe8dOKza,34,194,1550528906226061312,
85,2022-07-22 16:51:37+00:00,VPrasadMDMPH,"RT @Timothee_MD: I enjoyed my first reads of new ""Sensible Medicine"" substack!

Pieces from @drjohnm , @adamcifu, @VPrasadMDMPH 

What a gr…",16,0,1550523972839567360,
86,2022-07-22 16:48:21+00:00,VPrasadMDMPH,https://t.co/tO4B48uDyO,13,59,1550523153864044544,
87,2022-07-22 16:44:54+00:00,VPrasadMDMPH,RT @NicoGagelmann: Discussion of POLO by @VPrasadMDMPH is maybe the funniest/sadest thing I ever watched on medical science &amp; academic publ…,4,0,1550522286024691712,
88,2022-07-22 16:44:12+00:00,VPrasadMDMPH,"@TracyBethHoeg And study excluded kids who already had covid!  Not very applicable to USA

https://t.co/tO4B48uDyO",4,15,1550522107213205504,
89,2022-07-22 16:43:50+00:00,VPrasadMDMPH,"191 Kids vaccine is low risk, either way
https://t.co/tO4B48uDyO",2,17,1550522016083521538,
90,2022-07-22 16:43:50+00:00,VPrasadMDMPH,"190. ECONTALK
https://t.co/hOAXfvkynx",2,8,1550522014628057089,
91,2022-07-22 16:37:56+00:00,VPrasadMDMPH,"Lots of talk about the new NEJM paper from Singapore about vaccine effectiveness in kids 5-11

Remember it excluded any kid who had COVID before vax.  Not exactly the good old USA

I analyze the paper here 👇👇
https://t.co/tO4B48uDyO",37,140,1550520529957769216,
92,2022-07-22 16:36:44+00:00,VPrasadMDMPH,"@mgelizabethx @subsix848 @WAHT_MicroLab This is honesty
https://t.co/tO4B48uDyO",0,2,1550520230916501505,
93,2022-07-22 16:36:40+00:00,VPrasadMDMPH,https://t.co/tO4B48uDyO,6,32,1550520211815534594,
94,2022-07-22 16:20:54+00:00,VPrasadMDMPH,"@mgelizabethx @PedsHemeDoc just one
https://t.co/breOpgff5d",0,1,1550516243815227392,
95,2022-07-22 16:19:16+00:00,VPrasadMDMPH,"@mgelizabethx @WAHT_MicroLab nope, and ironically exaggerating the truth here damages trust in other recommendations",0,7,1550515833251643393,
96,2022-07-22 16:18:08+00:00,VPrasadMDMPH,"@mgelizabethx @PedsHemeDoc discourse is poor on this website.  ad hominem response, but not able to deal w the data
trials did not include kids who had covid
most kids had covid
trials not powered for any valid endpt
this study shows v tiny ARR
this study has other issues too",0,3,1550515549062328320,
97,2022-07-22 16:12:59+00:00,VPrasadMDMPH,https://t.co/breOpgff5d,0,17,1550514252565204992,
98,2022-07-22 16:11:02+00:00,VPrasadMDMPH,"From my forthcoming post on this paper
It has no applicability to USA
ARR all bigger than what we will get https://t.co/xu9j1Dcjri",3,26,1550513762272043009,
99,2022-07-22 15:27:53+00:00,VPrasadMDMPH,RT @AaronGoodman33: @VPrasadMDMPH I often wonder why JCO and nejm publishes papers like these.,4,0,1550502900245209089,
100,2022-07-22 15:05:02+00:00,VPrasadMDMPH,"RT @jbcarmody: 930

Number of unfilled positions in family medicine and internal medicine in the 2022 Match

-

847

Number of fourth year…",133,0,1550497151330820096,
101,2022-07-22 15:04:24+00:00,VPrasadMDMPH,"RT @kaulcsmc: @VPrasadMDMPH I am not sure evidence-based medicine ever mattered, but what is clear is that remuneration-based medicine alwa…",19,0,1550496991490109440,
102,2022-07-22 14:56:01+00:00,VPrasadMDMPH,"Risk returns to background levels 👇👇
Strange to see Covid behaving like other respiratory viruses https://t.co/06LViXgSHO",61,317,1550494881264545792,
103,2022-07-22 14:49:09+00:00,VPrasadMDMPH,"Evidence based medicine used to matter. 👇

https://t.co/QFRKieujCZ",26,153,1550493154285039617,
104,2022-07-22 14:44:45+00:00,VPrasadMDMPH,"RT @EWidera: A brutal portrayal of what zeroCOVID life looks like in a nursing home by @doc_gero: 
“While we pat ourselves on the back for…",69,0,1550492047273971712,
105,2022-07-22 14:37:38+00:00,VPrasadMDMPH,"RT @KrugAlli: Also so good.👇👇 Combine with @Plenary_Session POLO for 7 mile run. 

@VPrasadMDMPH - agree re silly word count limits. I'm fa…",2,0,1550490255152730117,
106,2022-07-22 14:37:20+00:00,VPrasadMDMPH,RT @garyschwitzer: “Someday COVID-19 will be over. And the New York Times will return to its hard-hitting coverage on the pros and cons of…,8,0,1550490179936198662,
107,2022-07-22 04:17:24+00:00,VPrasadMDMPH,"RT @TracyBethHoeg: Agree w/@VPrasadMDMPH 
&amp; main findings of this @NEJM paper on 5-11yo vax:

Only 5 hospitalized children needed oxygen:
1…",226,0,1550334168688521216,
108,2022-07-22 04:09:27+00:00,VPrasadMDMPH,"@TomPMarshall @mgtmccartney RCTs can only be done when the moon is full, never on a Wednesday, and over my dead body for practices I believe in already",3,34,1550332169309921280,
109,2022-07-22 03:56:28+00:00,VPrasadMDMPH,I love this column by John Mandrola. I remember the piece he mentions from years ago; not sure I had appreciated that we have been interacting for almost 10 years now. Time flies! https://t.co/ZOa2tSkDZz,8,64,1550328902681128960,
110,2022-07-22 03:26:44+00:00,VPrasadMDMPH,@davidzweig Tehrabama,1,25,1550321417920466949,
111,2022-07-22 02:56:33+00:00,VPrasadMDMPH,https://t.co/FNRzmmGpfV,11,72,1550313821729800193,
112,2022-07-22 02:51:09+00:00,VPrasadMDMPH,https://t.co/snB5nn0ZiF,11,104,1550312464960565248,
113,2022-07-22 02:10:52+00:00,VPrasadMDMPH,RT @adamcifu: Love this essay on Sensible Medicine!,9,0,1550302325343805440,
114,2022-07-22 01:31:34+00:00,VPrasadMDMPH,"Journalism should mention
Most kids already had covid
Vax is for ancestral strain
No data vax at this age lowers mis-c
Hospitalization or
Death
Risks super low
Europe not pushing it
Aka it's entirely reasonable &amp; predictable

https://t.co/41QeJHLqRJ",341,1544,1550292437100138496,
115,2022-07-22 01:21:03+00:00,VPrasadMDMPH,"I can't believe we are spending billions so healthy young triple vaxd adults can take Paxlovid based on no data at all and not children eating lunch

One enriches shareholders, the other helps people 

https://t.co/vG2rlXU9MR",117,627,1550289789168918528,
116,2022-07-22 01:18:25+00:00,VPrasadMDMPH,"A society that pays for $200k cancer drugs that don't work rather than children eating lunch is a sick, broken, cruel and stupid society

https://t.co/vG2rlXD6KR",96,610,1550289127798886400,
117,2022-07-22 01:13:23+00:00,VPrasadMDMPH,"Universal free school lunch is the opposite of masking kids

It actually makes them better off!

Progressives have stupidly focused on the wrong issue. 

That's what happens when you can't read data. Poor kids!

https://t.co/vG2rlXU9MR",46,248,1550287862033031169,
118,2022-07-22 00:36:39+00:00,VPrasadMDMPH,"As the population becomes fatigued, they will be no interest in your mandate, and its effect size will wane. It's effect size was already the bottom of the barrel to start. Or more accurately zero effect size.",15,380,1550278614062489600,
119,2022-07-22 00:36:38+00:00,VPrasadMDMPH,"Don't say it's better to get it five times in your life than seven, because that's nonsense you've made up. 

And how can a sensible person actually think that a mandate doesn't have diminishing effectiveness",10,389,1550278612313550849,
120,2022-07-22 00:36:38+00:00,VPrasadMDMPH,"Don't say long COVID. Because insofar as it's a problem, and that remains deeply uncertain, it's going to be a problem. 

Nothing to do to avert it. Because breakthrough is inevitable.",18,334,1550278610715414529,
121,2022-07-22 00:36:37+00:00,VPrasadMDMPH,"Whether you think everyone's going to get COVID because that was always inevitable, or because we 'weren't willing to do what it takes' bottom line is 93-97% will get it &amp; repeatedly over years to come

Mandates to slow it just don't work, but even if they did they're pointless",274,1827,1550278608458899458,
122,2022-07-22 00:30:59+00:00,VPrasadMDMPH,"I must admit the thing that surprised me most about this tweet was it is from the state of Alabama. 👇

Also, No. https://t.co/G7MxCBNslh",56,785,1550277190666702848,
123,2022-07-22 00:20:19+00:00,VPrasadMDMPH,@nlindenberg @AaronGoodman33 M protein lower than some arbitrary number,0,1,1550274504235986944,
124,2022-07-22 00:10:44+00:00,VPrasadMDMPH,"@AaronGoodman33 "" The drug stops working before the eye toxicity becomes too bad"" not exactly a ringing endorsement. It's clearly the mafadotin. So easy to make a safer drug",1,7,1550272093756919808,
125,2022-07-21 23:58:03+00:00,VPrasadMDMPH,"These are all bad drugs.
Eyeball toxicity
Ineffective
Overall toxicity
Toxic and ineffective
Harmful
Ineffective

The fact they were approved and all cost tens of thousands of dollars speaks volumes about how bad our system is. https://t.co/gWVTvpZTtw",16,72,1550268903133102082,
126,2022-07-21 21:53:21+00:00,VPrasadMDMPH,RT @NicoGagelmann: @VPrasadMDMPH You learn in med school how f*** important/complex the Discussion in your thesis/paper will be. Had they r…,8,0,1550237518322229249,
127,2022-07-21 20:03:31+00:00,VPrasadMDMPH,93-97% of people,14,328,1550209880904019969,
128,2022-07-21 20:03:18+00:00,VPrasadMDMPH,"Anyone who thinks we still need mask mandates should be asked when they will stop them.

Covid will circulate for a thousand years, cases will rise and they will fall, 93-97 people will get it again and again. Mandates don't work, but even if they did there is no end in sight.",696,3669,1550209827283996672,
129,2022-07-21 19:41:20+00:00,VPrasadMDMPH,"RT @Liberty_Fund: On this week's EconTalk on @Econlib, oncologist, author, and podcaster Vinay Prasad talks about his book Malignant. https…",6,0,1550204295462768646,
130,2022-07-21 19:39:22+00:00,VPrasadMDMPH,"@IAmSamFin yes, nice paper from the germans on MISC yesterday.  Honestly still not sure vaccination lowers the risk of mis-c, but that would be a good reason to pursue it",1,23,1550203802887720960,
131,2022-07-21 19:39:16+00:00,VPrasadMDMPH,"RT @laree_tracy: Great episode, @VPrasadMDMPH! No holding back. 😆 https://t.co/rAgzquN5A6",6,0,1550203775381450753,
