,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
26,Thu Jul 28 17:27:35 +0000 2022,BandyGit,"@myhollycat @nick82388536 That’s it, refuse to watch anything else, refuse to look at the Yellow Card System, VAERS in the US &amp; the European system. It’s all there if u want to look at it. You’re so naive u don’t even think doctors are paid to push vaccines on tv.",0,0,1552707352037556224,
27,Thu Jul 28 17:22:09 +0000 2022,BandyGit,@ReicherStephen Provide proof that the ‘vaccines’ have greatly reduced deaths. Why isn’t every country that has low jab rates suffering higher death rates?,0,1,1552705984535138304,
28,Wed Jul 27 20:25:21 +0000 2022,BandyGit,"@myhollycat @nick82388536 Here’s one last one for u, just in case u think masks are necessary. They’ve always been useless.
The ‘guidelines’ were changed for political reasons, it’s all been about control.
I wish u all the best &amp; I hope u start to question things a bit more. https://t.co/2StkikyOfM",0,0,1552389701520310273,
29,Wed Jul 27 20:15:25 +0000 2022,BandyGit,"@myhollycat @nick82388536 Why did all the doctors say natural immunity doesn’t exist? Decades of ‘science’ ignored so they could persuade everyone to get jabbed, even if they’d already been sick with it. 
Here’s a little reminder of what Dr Fauci said previously about the flu 👇🏻 https://t.co/DQdXDQjs8p",0,1,1552387200947560449,
30,Wed Jul 27 19:55:40 +0000 2022,BandyGit,"@myhollycat @nick82388536 Jumped on by who? The whole of MSM have pushed these useless &amp; dangerous jabs as they are owned by the same corporations that own the pharma companies. Why are the BBC, Sky, ITV etc not reporting on the 1000’s of deaths &amp; injuries from the jabs?
Check out Mark Steyn on GB News.",0,1,1552382232924389378,
31,Wed Jul 27 19:51:30 +0000 2022,BandyGit,@nick82388536 @myhollycat Have u forgotten Chris Whitty said this? https://t.co/ncpbak2tsS,0,0,1552381182851125248,
32,Wed Jul 27 19:40:58 +0000 2022,BandyGit,@nick82388536 @myhollycat https://t.co/xn8CwskLEt,0,1,1552378529991610368,
33,Wed Jul 27 19:37:51 +0000 2022,BandyGit,@nick82388536 @myhollycat https://t.co/AVV1NDSCvU,0,0,1552377748924104708,
34,Wed Jul 27 19:33:22 +0000 2022,BandyGit,@nick82388536 @myhollycat https://t.co/RlVgCXSNJL,0,0,1552376619783913477,
35,Wed Jul 27 19:32:12 +0000 2022,BandyGit,@nick82388536 @myhollycat https://t.co/WAmGVYSMiv,0,0,1552376327872856071,
36,Wed Jul 27 16:30:49 +0000 2022,BandyGit,"@UKHSA @telfordvillan It’s ok, u can’t ‘spread the virus’ when you’re eating popcorn so u don’t need a mask on then.
Relentless BS from a supposed health agency that just spouts propaganda.",0,4,1552330677537972226,
37,Wed Jul 27 14:00:03 +0000 2022,BandyGit,"All of us that were anti-lockdown &amp; restrictions right from the start were constantly called ‘selfish’. 
This thread perfectly describes why we were not the selfish ones 👇🏻 https://t.co/FztGWn2Nug",1,3,1552292737084493833,
38,Wed Jul 27 13:35:54 +0000 2022,BandyGit,@Bel_B30 @RuthB996 A perfect summary 👍🏻,0,2,1552286659361792004,
39,Wed Jul 27 12:43:34 +0000 2022,BandyGit,"@myhollycat @nick82388536 A vaccine is supposed to stop u from contracting a disease. These covid jabs are not vaccines, they are all risk and no benefit, don’t compare them to any other vaccine. https://t.co/acRs4o6lbK",0,1,1552273490773942272,
40,Wed Jul 27 11:05:09 +0000 2022,BandyGit,"@myhollycat @nick82388536 Ask yourself how many people ‘contract it’ after having their jabs. Please do some non MSM research on the dangers of the jabs, now that it is very real.",0,1,1552248722767187970,
41,Wed Jul 27 09:25:10 +0000 2022,BandyGit,"@myhollycat @nick82388536 I don’t see any statistics &amp; comparisons to previous years in that attachment.
Is that all it takes for u to keep believing?
I’ve given u official stats from the hospitals themselves, keep ignoring them if u want to remain in denial. https://t.co/dA2Rnu8kB8",0,2,1552223562970308609,
42,Wed Jul 27 07:39:07 +0000 2022,BandyGit,"@bangkok_pat Richard Barrow doesn’t mind, it gives that wet wipe a licence to keep tweeting about his sore throat &amp; cough.",0,1,1552196871866785793,
43,Wed Jul 27 07:30:35 +0000 2022,BandyGit,@sianwilliams100 @KateEMcCann https://t.co/0yxp3pj3Eq,0,1,1552194725662408704,
44,Tue Jul 26 21:50:36 +0000 2022,BandyGit,"To review, literally anything that happens after COVID is a symptom of ""long COVID"" but literally nothing that happens after receiving the vaccine can be considered a side effect or result of the vaccine. This is science, folks. https://t.co/g0w7fmWnCn",3005,0,1552048768383700992,
45,Tue Jul 26 19:48:18 +0000 2022,BandyGit,@BernieSpofforth There’s a lot of it about these days 👇🏻 https://t.co/wM74SY64rK,224,367,1552017989561638913,
46,Tue Jul 26 19:34:56 +0000 2022,BandyGit,"@Lulu30330111 Agreed, really enjoyed it. Let’s hope the masses destroy themselves soon 🤞🏻",0,1,1552014624685522946,
47,Tue Jul 26 16:32:57 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand U make no sense whatsoever. If that was true then all my local hospitals would have had the highest possible ICU admissions as they would be full, leading to overflow, but they weren’t.
Here’s one of the links to excess deaths at home:

https://t.co/WpQMCQ8PCZ",0,0,1551968826610294784,
48,Tue Jul 26 16:26:39 +0000 2022,BandyGit,@oldtwohats @Canceloculture3 @Ross_Cand Yes they shut down electives and left wards empty so there’s been thousands of excess deaths at home each month for the last 2 years due to lack of treatment.,0,0,1551967242136469505,
49,Tue Jul 26 16:23:54 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand Are those stats for England or whole of UK?
It’s a graph showing a rise in a couple of months. Hospitals are not managed on a national basis. As I said, request the stats for your own local area to see how it compared with previous years.",0,0,1551966549841514497,
50,Tue Jul 26 16:15:50 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand I’m not ‘fixated’ on anything. All the stats provided by my NHS Trust show that in 2020-21 there were fewer ICU admissions, 1000’s fewer total admissions &amp; even fewer deaths than previous years.
If that constitutes a ‘deadly pandemic’ to you then there’s nothing else to say.",0,0,1551964519529910273,
51,Tue Jul 26 16:08:08 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand Wtf are u talking about? Stats are provided by the NHS Trusts who pull together the stats provided by their different depts.
Why will other stats be any different to the official ones I’ve been given?
Total ICU admissions were lower than previous years, fact.",0,0,1551962584227713026,
52,Tue Jul 26 15:57:19 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand Ok, so the number of patients in ICU is not ICU Stats? 
Fewer patients in ICU in a ‘pandemic’ than previous years? 
And I’m the window licker? 
U carry on throwing out insults to people that are trying to show u how you’ve been lied to.
D E N I A L",0,0,1551959859972739072,
53,Tue Jul 26 15:26:32 +0000 2022,BandyGit,@Canceloculture3 @oldtwohats @Ross_Cand They are all like this 👇🏻 https://t.co/2A5c7IiBX8,0,2,1551952113940549632,
54,Tue Jul 26 15:23:58 +0000 2022,BandyGit,@oldtwohats @Canceloculture3 @Ross_Cand What part of ‘ICU Stats’ do u not believe? This is from the actual email response from the NHS Trust 👇🏻 https://t.co/17rzstAe84,0,0,1551951467405316097,
55,Tue Jul 26 15:13:53 +0000 2022,BandyGit,@oldtwohats @Canceloculture3 @Ross_Cand Go onto the website of your local NHS Trust and search for ‘Freedom of Information’. It will give u a contact to send in your request. Then u can see how busy they’ve been compared to normal years.,0,0,1551948932070113286,
56,Tue Jul 26 15:09:49 +0000 2022,BandyGit,@oldtwohats @Canceloculture3 @Ross_Cand U keep saying ‘ICU Stats’ but I’ve shown u the official ones for my local hospitals. Where are the stats that show how busy ICU’s have been compared to previous years? Admit that you’ve just believed news reports saying ‘the ICU’s are filling up’.,0,0,1551947906546016257,
57,Tue Jul 26 15:06:36 +0000 2022,BandyGit,Showing evidence to one of the Covid Cult that proves they’ve been lied to for 2 years 👇🏻 https://t.co/HpdfEN11l3,6,13,1551947098010140673,
58,Tue Jul 26 15:02:02 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand U won’t ask for the stats from your local hospitals because you’re scared it will show u the truth, and that will mean u will have to admit you’ve been lied to for 2 years. 
It’s also a good idea to do some research on the Vax injuries and deaths. Or stay in denial, your choice.",0,0,1551945949496451073,
59,Tue Jul 26 14:33:42 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand Do u mean these official ICU stats obtained from a Freedom of Information request to my local NHS Trust? Can u see ‘overwhelmed’ hospitals in the last 2 years?
Submit a request to your NHS trust and see what u receive in response. https://t.co/PkxnWHtpEM",0,0,1551938817992626177,
60,Tue Jul 26 13:45:50 +0000 2022,BandyGit,"@oldtwohats @Canceloculture3 @Ross_Cand Triggered? Your smug denial of what’s really happening may kill you eventually, I hope you wise up before it’s too late.",0,0,1551926773805367297,
61,Tue Jul 26 12:38:32 +0000 2022,BandyGit,"Those anti-vaxxers really get on my nerves. 
They think they’re so clever not taking regular experimental gene therapy injections, not repeatedly getting sick and not dying from ‘covid’. 
Why can’t they just listen to ‘the experts’ and ‘trust the science’?",0,0,1551909833967902720,
62,Tue Jul 26 12:23:10 +0000 2022,BandyGit,@oldtwohats @Canceloculture3 @Ross_Cand 😂 ‘U think you’re an expert’ says someone who’s swallowed every lie from MSM and probably takes regular experimental gene therapy injections that are proven to cause more harm than good.,0,1,1551905966253379585,
63,Tue Jul 26 12:08:29 +0000 2022,BandyGit,"@knotBoots @freddi071 So u can’t have the vaccine if you’ve already had the infection? That rule didn’t apply for the last 18 months, very strange.",0,0,1551902274557026304,
64,Tue Jul 26 12:04:39 +0000 2022,BandyGit,@LukeNoPic @Eagle1Artillery @GBNEWS https://t.co/ACG5AMc5ou,0,0,1551901309044985859,
65,Tue Jul 26 11:59:26 +0000 2022,BandyGit,@LukeNoPic @Eagle1Artillery @GBNEWS Can u send us a link to the study that proves conclusively that asymptomatic spread exists? There isn’t even a study that proves symptomatic spread exists.,0,0,1551899996932476930,
66,Tue Jul 26 11:15:40 +0000 2022,BandyGit,"Dr Mike Yeadon talking about the ‘vaccines’, using quotes from Dr Hedley Rees: ‘It would have taken between 1 &amp; 2 years to have gained demonstrable control of the steps required for manufacturing….even the people giving it to you have no idea what’s in the bottle’. https://t.co/1pj2ehV2cM",3,14,1551888981343731713,
67,Tue Jul 26 10:58:24 +0000 2022,BandyGit,@nick82388536 @myhollycat Sadly it’s too much for people to admit that they’ve been lied to for over 2 years. I hope people wise up eventually but I’m not confident.,0,1,1551884635487047683,
68,Tue Jul 26 10:50:05 +0000 2022,BandyGit,"@nick82388536 @myhollycat Thanks for that Nick, I’ve seen quite a lot of these from all over the country &amp; they’re all similar. I also requested ‘Total Deaths - All Causes’ from my NHS Trust, the last 2 years are no different to the previous 5 years. https://t.co/9N9zCSsRlC",0,1,1551882543724695553,
69,Tue Jul 26 10:30:44 +0000 2022,BandyGit,@myhollycat @nick82388536 The total hospital admissions don’t reflect a pandemic either. https://t.co/lIeMb5QrgI,0,1,1551877674594930688,
70,Tue Jul 26 10:29:43 +0000 2022,BandyGit,@myhollycat @nick82388536 😂 maybe u should stop believing everything u hear on the BBC. These official ICU figures from my local hospitals don’t show much of a ‘pandemic’ do they? https://t.co/Ej1ANHn7jx,0,0,1551877416112590849,
71,Tue Jul 26 09:32:21 +0000 2022,BandyGit,@myhollycat @nick82388536 No it’s just that I find it unbelievable that anyone still believes any of that really happened.,0,1,1551862980551364609,
72,Tue Jul 26 08:01:22 +0000 2022,BandyGit,"Great interview with Dr Mike Yeadon on GETTR last night &amp; thanks @mattletiss7 for asking my question:
‘Is it possible to produce that many doses of a new vaccine in the time period after it was given approval &amp; the start of the roll out?’ 👇🏻 https://t.co/e0Zm7k37NC",8,11,1551840084038750208,
73,Tue Jul 26 07:09:47 +0000 2022,BandyGit,🚩 1999 Fauci on the AIDS vaccine. https://t.co/HVClivy415,1866,0,1551827102172946433,
74,Tue Jul 26 07:04:31 +0000 2022,BandyGit,Mark Steyn on GB News telling it like it is 👇🏻 https://t.co/T54LNrqO0M,1,3,1551825776298934272,
75,Mon Jul 25 21:43:26 +0000 2022,BandyGit,@RealGorsco @oldtwohats @Ross_Cand I thought ‘riddled’ could only be used when talking about arthritis 😄,0,0,1551684574375251970,
76,Mon Jul 25 21:22:28 +0000 2022,BandyGit,"As an experiment, would the BBC consider doing that documentary the other way round next? So pro-vax people (selected by us) would be subjected to a week of anti-vax information, talk to censored experts, and then at the end see if they want their next booster?",592,0,1551679299140321285,
77,Mon Jul 25 10:39:35 +0000 2022,BandyGit,Always trust ‘the experts’ 👇🏻 https://t.co/uW0iB8kAl4,0,5,1551517514382860288,
78,Mon Jul 25 10:32:09 +0000 2022,BandyGit,"@LaureenCummings @YouTube It’s difficult to describe those two, they must be taking too much Adderall or other meds 😄.
Thanks for sharing 👍🏻",0,0,1551515642083393542,
79,Mon Jul 25 07:31:24 +0000 2022,BandyGit,"Dr @P_McCulloughMD:

“Remember the inducements (for vaccines)? Have a beer! Have an ice cream! Have a hot dog! How about a $1m raffle?… a free college scholarship? How about a TRIP TO A BROTHEL in the EU?! 
Maajid, these are considered COERCIVE. They are ILLEGAL in research” https://t.co/KoMC0ZWiCs https://t.co/45r8WdJIHk",553,0,1551470155900878849,
80,Mon Jul 25 07:07:18 +0000 2022,BandyGit,@boleynbadges That’s a bit of history 👍🏻⚒,0,0,1551464089825812482,
81,Sun Jul 24 21:57:41 +0000 2022,BandyGit,"@Morcia The BBC’s cult following live their life based on their ‘teachings’. 
So glad I cancelled my licence about 18 months ago, should have done it years ago.",0,0,1551325775680471041,
82,Sun Jul 24 18:13:00 +0000 2022,BandyGit,@myhollycat @nick82388536 That’s hilarious 🤣🤣,0,1,1551269231836151808,
83,Sun Jul 24 15:43:48 +0000 2022,BandyGit,@HighWireTalk Trust ‘the science’.,0,2,1551231683369762820,
84,Sun Jul 24 14:41:53 +0000 2022,BandyGit,"@Stephen270453 This bloke is a scientist, maybe u should listen 👇🏻 https://t.co/A2D6dhBwgJ",0,0,1551216101643718664,
85,Sun Jul 24 14:30:58 +0000 2022,BandyGit,"@Stephen270453 I don’t have to a scientist to read statistics &amp; make personal decisions. 
The IFR has been provided by scientists and it was know very early on. 
If u think the jabs are the only thing keeping u alive then I’m happy for u, but I would urge u to do some non MSM research. https://t.co/y52fgPVLqc",0,0,1551213353296711683,
86,Sun Jul 24 14:06:43 +0000 2022,BandyGit,@Sheryl19202304 Spot on 👍🏻,0,0,1551207251179962368,
87,Sun Jul 24 12:01:16 +0000 2022,BandyGit,@DanePictionaire @ClarkeMicah If you’ve had four jabs mate climate change is the least of your worries.,0,3,1551175681463164928,
88,Sun Jul 24 12:00:03 +0000 2022,BandyGit,"@ClarkeMicah But he believes it ‘ferociously’ and that’s all that counts, facts are irrelevant.",0,1,1551175375761424384,
89,Sun Jul 24 11:43:02 +0000 2022,BandyGit,"@eventstar101 @HeikoKhoo deserves all the praise. 

https://t.co/f2eop4H2hK",0,0,1551171094006095872,
90,Sun Jul 24 07:24:30 +0000 2022,BandyGit,@LukeJohnsonRCP I still clap on my doorstep like a demented seal every Thursday evening to show my appreciation.,0,4,1551106031522021376,
91,Sun Jul 24 07:18:08 +0000 2022,BandyGit,"WATCH: widowed Vicky Spit @BuckYouHorses submitted Freedom of Information Request to UK gov on why vaccine makers have indemnity:

Vicky: “They have literally said...we know things that if we told the public they wouldn't want to get these vaccines so we're NOT GOING TO TELL YOU” https://t.co/0NoOXhqalU https://t.co/AYZEdqMAqq",6928,0,1551104427049771008,
92,Sat Jul 23 22:04:24 +0000 2022,BandyGit,"@BuzzkillF @HeikoKhoo Your mum is a wise woman 👍🏻.
I only saw the clip on The Highwire episode on Thursday &amp; thought it was well worth sharing. If there had been real journalism like this from the start things would be very different.
Great to ‘meet’ u too. ✊🏻",0,1,1550965075758006278,
93,Sat Jul 23 21:49:20 +0000 2022,BandyGit,@kkcentex 😂👍🏻,0,0,1550961286523064322,
94,Sat Jul 23 20:57:56 +0000 2022,BandyGit,@doezer1 12th July this year.,0,2,1550948349905362945,
95,Sat Jul 23 20:36:18 +0000 2022,BandyGit,"@BuzzkillF @HeikoKhoo Thanks for letting me know Tony.
Great work by @HeikoKhoo getting this footage 👍🏻",1,2,1550942906822844417,
96,Sat Jul 23 20:10:49 +0000 2022,BandyGit,@Stephen270453 Not really. Just someone who realised I didn’t need experimental injections to ‘protect’ me from something with the same IFR as flu.,0,0,1550936494545801218,
97,Sat Jul 23 20:05:03 +0000 2022,BandyGit,"@Stephen270453 Didn’t get the jabs, didn’t get covid, didn’t die. I must be even luckier.",0,0,1550935041454342147,
98,Sat Jul 23 19:03:53 +0000 2022,BandyGit,@Nowaykid @Living_in_CR Journalist is @HeikoKhoo,0,0,1550919647855349760,
99,Sat Jul 23 19:01:44 +0000 2022,BandyGit,@winnie21276680 @HeikoKhoo,0,0,1550919108404908037,
100,Sat Jul 23 19:00:22 +0000 2022,BandyGit,The journalist is @HeikoKhoo,16,89,1550918763691872256,
101,Sat Jul 23 18:47:54 +0000 2022,BandyGit,"This is the interviewer. Apologies, I would have retweeted him if I had seen it before seeing it on The Highwire. He deserves a follow 👍🏻

https://t.co/EA3kPxu6jq",41,189,1550915627291901952,
102,Sat Jul 23 18:29:28 +0000 2022,BandyGit,"@oldtwohats @BoyScou84038220 @uncleandre2022 @Ross_Cand Pointless? Official stats provided by Mid &amp; South Essex NHS Trust? 
Have a look at the Total Admission Stats and tell yourself they’re ‘pointless’ as well. https://t.co/62qesJC50u",0,1,1550910986965684224,
103,Sat Jul 23 18:19:10 +0000 2022,BandyGit,@Mellycat6 @tessyursine July 12th this year.,0,4,1550908395154276352,
104,Sat Jul 23 18:10:10 +0000 2022,BandyGit,@oldtwohats @BoyScou84038220 @uncleandre2022 @Ross_Cand ICU Stats provided from a Freedom of Information request for my local hospitals suggest there wasn’t many people ‘riddled’ with anything. https://t.co/PIcGwcC4JJ,0,2,1550906131496767488,
105,Sat Jul 23 05:33:40 +0000 2022,BandyGit,"@supertodd1 His name is Heiko Khoo.
There’s a longer video clip here, it starts after about 12 mins 👇🏻

https://t.co/kxbOgjy6B5",33,76,1550715750721134592,
106,Fri Jul 22 19:03:18 +0000 2022,BandyGit,"How can anyone still be asking why people remain unjabbed? What can ‘persuade’ someone to get it?
The BBC thinks propaganda &amp; outright lies will do the trick 👇🏻 https://t.co/ri6rl4ESfV",6,14,1550557111972667395,
107,Fri Jul 22 15:53:49 +0000 2022,BandyGit,"Masks on masks off, exhausted nurses finding the time to choreograph dance routines in empty wards, the public clapping on their doorsteps looking like deranged seals, NHS workers clapping themselves.
It certainly was a ‘once in a lifetime pandemic. https://t.co/wETXYNKMCe",0,3,1550509428361011200,
108,Fri Jul 22 08:16:36 +0000 2022,BandyGit,"@RichardBarrow Ask yourself why the unjabbed are not repeatedly getting sick. Many doctors (not on MSM) have been warning this will happen for over a year. Here’s one 👇🏻

https://t.co/2dH6Ku1FLu",0,0,1550394367151689730,
109,Fri Jul 22 07:41:12 +0000 2022,BandyGit,@vaccess_denied @zdaniel That deserved it’s own tweet 😄👍🏻,0,3,1550385456092700672,
110,Fri Jul 22 07:39:56 +0000 2022,BandyGit,"‘Health officials’ in the UK and all over the world did this too. It’s almost as if they were following the same script.
Sadly the vast majority of people blindly trusted these liars. https://t.co/rd5BFwkKHH",0,1,1550385138978136064,
111,Fri Jul 22 07:32:20 +0000 2022,BandyGit,"The ""Winter of Death"" never came for the unvaccinated, but the ""Summer of Sickness"" has most certainly come for the vaccinated.",1830,0,1550383227545784320,
112,Fri Jul 22 07:23:41 +0000 2022,BandyGit,"@zdaniel THE LIFE OF A COVID CULTIST
- Got jabbed, got sick, thanked the jabs.
- Got boosted, got very sick, thanked the booster, can’t imagine how bad they would have been without it.
- Got 2nd booster, feel very sick again, must be ‘long covid’.
- Continue cycle until inevitable death.",9,54,1550381048823009280,
113,Fri Jul 22 07:14:47 +0000 2022,BandyGit,"@RichardBarrow THE LIFE OF A COVID CULTIST
- Got jabbed, got sick, thanked the jabs.
- Got boosted, got very sick, thanked the booster, can’t imagine how bad they would have been without it.
- Got 2nd booster, feel very sick again, must be ‘long covid’.
- Continue cycle until inevitable death.",1,13,1550378807806332928,
114,Thu Jul 21 22:08:02 +0000 2022,BandyGit,@jay29527414 He really is an odious piece of shit.,0,11,1550241215571976194,
115,Thu Jul 21 21:49:43 +0000 2022,BandyGit,"Matt Hancock being questioned about asymptomatic transmission, the main reason used to justify lockdowns &amp; restrictions.
A proper journalist repeatedly asks him ‘what evidential paper proved it?’. 
As expected, no response. https://t.co/JBA4tNx1qL",3026,6527,1550236605679542272,
116,Thu Jul 21 17:57:15 +0000 2022,BandyGit,"@realDailyWire It’s an ‘umbrella term’, womanhood is a vibe. U should know this by now.😄
#TheyAreFuckingCrazy",0,0,1550178104580112385,
117,Wed Jul 20 16:59:08 +0000 2022,BandyGit,@backtolife_2023 @DINARWILSON Anyone who still believes any of this shite is a total retard.,0,0,1549801089704263681,
118,Wed Jul 20 16:29:56 +0000 2022,BandyGit,@Pandamoanimum @LemouseMick The worst Bananarama tribute act ever.,0,0,1549793740306489345,
119,Wed Jul 20 16:26:17 +0000 2022,BandyGit,@ITGuy1959 @ttroutma https://t.co/mV3Je56A9o,0,2,1549792822508789760,
120,Wed Jul 20 13:48:41 +0000 2022,BandyGit,"It’s incredible that all those young, super fit athletes (that are non-US citizens) have been jabbed in order to compete at the World Athletics Champs.
Must be the first time in Track &amp; Field history that athletes have taken an experimental drug that isn’t performance enhancing.",1,2,1549753163577786368,
121,Wed Jul 20 12:44:55 +0000 2022,BandyGit,@80s_Music_Vids @the80srulex A classic 👍🏻,0,2,1549737114870419457,
122,Wed Jul 20 12:10:12 +0000 2022,BandyGit,"@AlexBerenson @pbump Journalism is officially dead, all there is from MSM is propaganda.",0,14,1549728378260971525,
