,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
25,Sat Jul 30 23:59:18 +0000 2022,MackayIM,An excellent thread ! https://t.co/sL1wnBhXsa,5,0,1553530705887793153,
26,Sat Jul 30 23:58:54 +0000 2022,MackayIM,@DavidPenington2 @DrPieterPeach @NjbBari3 @AugersMonster Thankyou.,0,2,1553530608424726528,
27,Sat Jul 30 23:58:34 +0000 2022,MackayIM,"@fifteenforty @DrPieterPeach @NjbBari3 @AugersMonster Thanks.
(where CADR = Clean Air Delivery Rate - https://t.co/slSdSZ81aT)",0,1,1553530523875971073,
28,Sat Jul 30 23:56:47 +0000 2022,MackayIM,@ericlindsay Or asking for help designing a filtration plan.,0,0,1553530074041057280,
29,Sat Jul 30 23:56:03 +0000 2022,MackayIM,@Once_Was_Arnold @RageSheen Don't forget fewer staff because also sick.,0,2,1553529887805571072,
30,Sat Jul 30 23:36:57 +0000 2022,MackayIM,@DrPieterPeach @NjbBari3 @AugersMonster What does the high setting add? More air throughput to clean faster? I presume it can't change filtration efficiency,0,2,1553525084195012609,
31,Sat Jul 30 23:33:30 +0000 2022,MackayIM,"@SkepticallySean Yes when I first got a quantitative fit test that was made extremely clear to me and my team.
Beards or stubble render an N95 ineffective (at achieving goal of preventing inhalation of 95% of certain particles)",0,0,1553524213696569344,
32,Sat Jul 30 23:30:11 +0000 2022,MackayIM,"🧀One or more layers was too holey or missing altogether.
It is what it is.
🫁If you're serious about reducing your chances of receiving an infectious dose, you need to THINK carefully about how you're protecting yourself from &amp; exposing yourself to disease-causing agents https://t.co/Fn7HJ5u3Fv",18,87,1553523379533393920,
33,Sat Jul 30 22:16:10 +0000 2022,MackayIM,Here’s why you need to ditch or help others ditch cloth masks with filter insert.  An N95 mask is entirely might of filtering material and hugs your face without gaps. https://t.co/klHYqONNPS,10,0,1553504753333997569,
34,Sat Jul 30 22:14:46 +0000 2022,MackayIM,Shaming people for their sex lives does absolutely nothing to benefit public health- it in fact directly harms it by perpetuating stigma and making it harder for people to come forward if there is a problem.,37,0,1553504402291703808,
35,Sat Jul 30 22:13:42 +0000 2022,MackayIM,@MackayIM @LoveNotGreed @LJPG_23 This is SO important! I do not understand why schools can’t have HEPA filters in classrooms and mask wearing. These are simple protective measures.,6,0,1553504133227106304,
36,Sat Jul 30 22:13:31 +0000 2022,MackayIM,/lecture 😁,0,1,1553504087878307840,
37,Sat Jul 30 22:12:41 +0000 2022,MackayIM,"@BrettLindenbach But they are not emitted that way! This is a common mistake from people assuming we exhale purified virions. We don't.
Virus exits cells en masse into a glycoprotein layer coating the airway membrane surface. They clump &amp; get coated in it making much larger particles we exhale",6,30,1553503878007914496,
38,Sat Jul 30 22:09:43 +0000 2022,MackayIM,this is so important.  this is so important. https://t.co/oZ6An0ZTd4,1,0,1553503130150912000,
39,Sat Jul 30 22:09:33 +0000 2022,MackayIM,"Sensible, achievable business promotion opportunities which support staff, customers and our families and communities!
Invest in air filtration!
#COVIDisAirborne 
😷🪟💨 https://t.co/fiith8XHYM",1,0,1553503086341398528,
40,Sat Jul 30 22:08:36 +0000 2022,MackayIM,@yaimokae 🤣,0,1,1553502848725700608,
41,Sat Jul 30 22:08:15 +0000 2022,MackayIM,"A reminder about layers.
No single layer of defence against virus transmission is 100% perfect (except the desert island defence😉).
The more layers you use, the safer you'll be. But some of these holes are made by us.
Think about airspaces &amp; be consistent-you'll reduce risk👍 https://t.co/sa8laelP7S",67,217,1553502760121028608,
42,Sat Jul 30 22:01:51 +0000 2022,MackayIM,"@dattosrule @lizduffy22 @microlabdoc @hephaistos_ai @drajm @gavi @T_Cell_Tim @HHSvaccines Most cases - as was the siruation in 2020 - do not get seriously ill.
Most. This is a fact.",0,2,1553501148539424768,
43,Sat Jul 30 22:00:36 +0000 2022,MackayIM,@yaimokae ...*after* your prompt!,0,1,1553500835438817280,
44,Sat Jul 30 21:59:33 +0000 2022,MackayIM,"@LoveNotGreed @LJPG_23 Which is understandable and why schools need to become safer airspaces. They and other owners of any indoor gathering place should consider if they have a duty of care to the visitor AND their family in a time of pandemic and ever-increasing population density.
If not now, when?",6,30,1553500572783095808,
45,Sat Jul 30 21:55:43 +0000 2022,MackayIM,"@BrettLindenbach What size are ""covid particles""?",0,5,1553499605266219008,
46,Sat Jul 30 21:51:45 +0000 2022,MackayIM,"This will cost money. So does disease. But long-term this is an investment in public and employee health. Fewer sick days. The ability to promote your business as ""airsafe"" (or something🤷). A better sense of shared responsibility; we're rubbish at reducing risk without help",35,182,1553498608473079808,
47,Sat Jul 30 21:51:44 +0000 2022,MackayIM,"Schools, bars, pubs, clubs, restaurants, cafes, offices, break rooms, public transport, taxis, Ubers. If these were safer places - they planned &amp; invested in air filtration/treatment - a part of the personal responsibility burden would be removed &amp; infection risk reduced further",31,163,1553498605792956417,
48,Sat Jul 30 21:51:44 +0000 2022,MackayIM,"Reducing the risk of being infected by many different airborne virus, will take an effort on our part - just like putting a seatbelt does. Or being careful crossing a road. Or paying more fir healthier food.
It will also take an effort by the owners of places we congregate in..",17,112,1553498603116986368,
49,Sat Jul 30 21:41:03 +0000 2022,MackayIM,"😷💨 The gaps between your mask and your face that let air, in or around that little gimmicky filter you insert into your cloth mask, instead of it mostly passing *through* a professionally made filter material are what result in you eventually breathing in an infectious dose",17,117,1553495917147619328,
50,Sat Jul 30 21:41:03 +0000 2022,MackayIM,"This is also about the mask... 
😷💨 The mask you wear must be fit for purpose - cloth or surgical masks are better than nothing, but aren't intended to protect you from inhaling an infectious dose of  virus-laden airborne particles",25,136,1553495914488397824,
51,Sat Jul 30 21:33:12 +0000 2022,MackayIM,"Room air will still get full of virus if...

☁️The air isn't being filtered, treated or rapidly replaced 
😷Most keep wearing baggy surgical masks that aren't designed to filter much of what we exhale, just deflect it 

It's time to understand that we should mask up(grade)",32,190,1553493940565078017,
52,Sat Jul 30 21:31:08 +0000 2022,MackayIM,@KoparaFallsKid I'm not,0,1,1553493421339590656,
53,Sat Jul 30 21:30:35 +0000 2022,MackayIM,@yaimokae Will add more...,0,1,1553493281589587968,
54,Sat Jul 30 21:29:33 +0000 2022,MackayIM,@ben__fisher Good.,0,9,1553493019751743488,
55,Sat Jul 30 21:29:22 +0000 2022,MackayIM,@DrPieterPeach @RageSheen @MikeBromley15 Or drive the creation of,0,7,1553492973496971264,
56,Sat Jul 30 21:28:08 +0000 2022,MackayIM,"@GeoffyPJohnston Room air will still get full of virus if...

☁️The air isn't being filtered, treated or rapidly replaced 
😷Most keep wearing baggy surgical masks that aren't designed to filter much of what we exhale, just deflect it 

It's time to understand that we should mask up(grade)",1,1,1553492666666856448,
57,Sat Jul 30 21:23:32 +0000 2022,MackayIM,@CandyCameo1 @ABCaustralia Your imagination,0,0,1553491505935167488,
58,Sat Jul 30 21:19:22 +0000 2022,MackayIM,"Masked but got infected?
It's not magic..
😷 Mask removed at a critical time, or
☁️In an unclean airspace so laden with virus aerosol that N95 (95% filtration and 5% not successfully filtered;surgical mask let's through much more) couldn't cope &amp; you received an infectious dose",191,561,1553490456788729856,
59,Sat Jul 30 21:07:25 +0000 2022,MackayIM,"@MackayIM @ABCaustralia ""We always find the strength to bear the misfortunes of others.""--La Rochefoucauld",2,0,1553487449820917760,
60,Sat Jul 30 21:06:09 +0000 2022,MackayIM,@lizduffy22 @microlabdoc @hephaistos_ai @drajm @gavi @T_Cell_Tim @HHSvaccines Or availability issue. Or reminder issue. Or ease of access issue (it's gotta be sooo easy for some),2,1,1553487132567949312,
61,Sat Jul 30 21:05:13 +0000 2022,MackayIM,"Many hospitalised people are unvaccinated. The hesitancy issue NEEDS to be addressed NOW
@microlabdoc
@hephaistos_ai @drajm @gavi @T_Cell_Tim @HHSvaccines @HHSvaccines https://t.co/ryRLSTj42G",9,0,1553486896336367616,
62,Sat Jul 30 21:04:57 +0000 2022,MackayIM,"@CandyCameo1 @ABCaustralia 1. At some higher risk point he took his mask off, or
2. He was in an unclean airspace so laden with virus aerosol that his N95 (95% filtration and 5% not successfully filtered) couldn't cope and he received an infectious dose.
This isn't rocket science.
A layer was too holey",0,0,1553486830238318592,
63,Sat Jul 30 20:59:20 +0000 2022,MackayIM,@GlenwoodNate No way could I guess,0,2,1553485416317485056,
64,Sat Jul 30 12:44:11 +0000 2022,MackayIM,@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive all good,0,1,1553360809568665601,
65,Sat Jul 30 12:43:29 +0000 2022,MackayIM,"""Unless, of course, those in society who are less personally affected are willing to ignore or accept the fallout and the rising death toll'
https://t.co/wMd2mr4OwF via @ABCaustralia",10,36,1553360630518018049,
66,Sat Jul 30 12:40:27 +0000 2022,MackayIM,"@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive Sorry, that paper wasn't something I posted for its science but to address your original question about viral surprises. I'm moving on from this very fragmented thread now. Thx",0,0,1553359870510137344,
67,Sat Jul 30 12:36:22 +0000 2022,MackayIM,@Tinzzzz5 In answer. Fuck no.,0,0,1553358842947575808,
68,Sat Jul 30 12:34:42 +0000 2022,MackayIM,"How we talk about masking matters! I made some posters I hope will help our community embrace mask wearing - please feel free to download and print, or send to any organisations who may use them Download ➡️ https://t.co/9drKzKH8s8 

#wearamask #maskup #COVIDisAirborne #auspol https://t.co/BNCz42tbDp",195,0,1553358420203679745,
69,Sat Jul 30 12:14:54 +0000 2022,MackayIM,@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive No reason to think we will be less likely to see reinfections with BA.5 than anywhere else that has seen that. I thought you were asking about coinfections which would be interesting to know,0,0,1553353437936783360,
70,Sat Jul 30 12:12:29 +0000 2022,MackayIM,@GutsBerserk23 @NjbBari3 At least https://t.co/Frp6702UcD,0,2,1553352830320537600,
71,Sat Jul 30 12:05:48 +0000 2022,MackayIM,@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive I'm not aware. Why?,0,0,1553351148526256129,
72,Sat Jul 30 11:59:51 +0000 2022,MackayIM,@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive this one,0,0,1553349650195038209,
73,Sat Jul 30 11:59:16 +0000 2022,MackayIM,@GutsBerserk23 @NjbBari3 no,0,0,1553349503386013696,
74,Sat Jul 30 11:09:02 +0000 2022,MackayIM,From the US @CDC - great graphic on masks. In short: N95&gt; KN95&gt; surgical&gt; cloth&gt; nothing at all. https://t.co/v6cEJAQ8JJ,492,0,1553336862894608385,
75,Sat Jul 30 11:08:47 +0000 2022,MackayIM,BREAKING: Spain reports second monkeypox death,654,0,1553336799925510144,
76,Sat Jul 30 11:04:32 +0000 2022,MackayIM,@Once_Was_Arnold And yet here we seem to be.,0,1,1553335731770503173,
77,Sat Jul 30 09:58:17 +0000 2022,MackayIM,"Less than 1 week after @WHO declared #monkeypox a #PHEIC the 1st deaths have been reported outside of their ecological niche

One death in #Spain &amp; one in #Brazil 

We must work collectively to communicate &amp; educate people (esp those at ⬆️risk)  about #MPX &amp; contain this disease",52,0,1553319057344307201,
78,Sat Jul 30 07:58:27 +0000 2022,MackayIM,@JamesGWood_UNSW @DavidJoffe64 What is the @CDGN_Australia surveillance approach? Do they have a fixed suggested %?,0,1,1553288899652616192,
79,Sat Jul 30 07:47:29 +0000 2022,MackayIM,@Holly4KJ @redruby17 Same despite a bit earlier,0,1,1553286142426226688,
80,Sat Jul 30 07:25:23 +0000 2022,MackayIM,@ketaminh @DavidJoffe64 With broken toes who turn postive after hospital admission you mean?,0,0,1553280578220617729,
81,Sat Jul 30 07:24:48 +0000 2022,MackayIM,@DavidJoffe64 We are still doing a lot of PCR even though we do more RATs. Far more PCR than we'd ever have capacity sequence. It's all good.,0,2,1553280432191717376,
82,Sat Jul 30 07:21:34 +0000 2022,MackayIM,@JamesGWood_UNSW @DavidJoffe64 Yep.,0,1,1553279618463178752,
83,Sat Jul 30 07:21:05 +0000 2022,MackayIM,@DavidJoffe64 And https://t.co/VkbHJFiNIX,0,2,1553279497470095360,
84,Sat Jul 30 07:17:18 +0000 2022,MackayIM,"@DavidJoffe64 This is working horribly on mobile but more recent
 https://t.co/LK03uI8esg",0,1,1553278545350529024,
85,Sat Jul 30 07:13:25 +0000 2022,MackayIM,@DavidJoffe64 I think we're still getting a decent sample that shows BA.5 is dominant,1,4,1553277569042382848,
86,Sat Jul 30 07:12:10 +0000 2022,MackayIM,@SarahJadeHunter @RealAnitaWhite @ketaminh @ktibus @ClimateActionN8 @VictorianCHO 👍,0,0,1553277254582804481,
87,Sat Jul 30 07:11:24 +0000 2022,MackayIM,@GourlaySyd 🤷,0,1,1553277060038414336,
88,Sat Jul 30 07:06:39 +0000 2022,MackayIM,@DavidJoffe64 Poor genomics?,0,3,1553275867392245761,
89,Sat Jul 30 05:32:27 +0000 2022,MackayIM,"@ENirenberg @davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Thanks - makes sense 

(the science wasn't the point of my posting that paper though btw - it was to address the question of surprises 🙂)",0,3,1553252158380060672,
90,Sat Jul 30 05:28:22 +0000 2022,MackayIM,"@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Returning to your question - and I mean, again, assuming here that this is not only believed by the writer and those quoted I guess 
https://t.co/bZGS9s3d7S https://t.co/1YAe9EwrJc",0,0,1553251132625285121,
91,Sat Jul 30 05:25:30 +0000 2022,MackayIM,@davidlymanning @ENirenberg @TrotStats @GidMK @Megastar271 @mvconnecthrive What about a preceding BA.2 wave not doing that?,0,0,1553250411943202817,
92,Sat Jul 30 05:09:42 +0000 2022,MackayIM,"@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Oo. Found an example...
""That previous SARS-CoV-2 infection history can imprint such a profound, negative impact on subsequent protective immunity is an unexpected consequence of
COVID-19.""
https://t.co/GS5VOyVH9B",1,1,1553246435344527360,
93,Sat Jul 30 05:06:57 +0000 2022,MackayIM,@redruby17 We didn't have kids until we were 30mumble - there's hope!😜,0,1,1553245744169390080,
94,Sat Jul 30 04:42:39 +0000 2022,MackayIM,@redruby17 It will go away at some point! Life will find a way,0,2,1553239625082503168,
95,Sat Jul 30 04:25:34 +0000 2022,MackayIM,@annect64 I'd rather you show me cases of infection via this route.,0,1,1553235326617133056,
96,Sat Jul 30 04:05:10 +0000 2022,MackayIM,@lulusherwood @ketaminh @RealAnitaWhite @ktibus @ClimateActionN8 @VictorianCHO Great. I look forward to seeing everyone do their bit.,0,1,1553230193539829761,
97,Sat Jul 30 04:04:16 +0000 2022,MackayIM,@annect64 It shouldn't.,0,1,1553229967789785088,
98,Sat Jul 30 03:52:16 +0000 2022,MackayIM,"@maskupmelb I was going from this where a ""few"" NIOSH_approved respirators have ear loops if using an extra fastener
https://t.co/B7vLBUtqCH https://t.co/Pmy60M7JUo",0,0,1553226947018510337,
99,Sat Jul 30 03:33:30 +0000 2022,MackayIM,@Jelena98410494 @flemsha We haven't finished Omicron yet!,0,0,1553222225960259584,
100,Sat Jul 30 03:31:12 +0000 2022,MackayIM,@ENirenberg @DocJeffD sub-sub lab-leak?,0,4,1553221647305699328,
101,Sat Jul 30 03:30:45 +0000 2022,MackayIM,@SarahJadeHunter @RealAnitaWhite @ketaminh @ktibus @ClimateActionN8 @VictorianCHO That election was the result of actual vision and planning and communication and effort. I have all the respect for Dr Sutton - but I'm not sure he's aiming at a national mobilisation is he?,0,0,1553221534285967360,
102,Sat Jul 30 03:16:59 +0000 2022,MackayIM,@RealAnitaWhite @ketaminh @ktibus @ClimateActionN8 @VictorianCHO There's zero point.,0,0,1553218066196340736,
103,Sat Jul 30 03:15:09 +0000 2022,MackayIM,"The universe is a lab leak, everyone. 

https://t.co/yOKUCx7mjH",15,0,1553217608555851776,
104,Sat Jul 30 03:14:49 +0000 2022,MackayIM,Hahahaha https://t.co/pWhlUtTQNp,11,0,1553217524682342400,
105,Sat Jul 30 03:14:14 +0000 2022,MackayIM,@lunarstudio We amped up while kids were on school hols. So it may have had lots of time to spread through the household already.,0,0,1553217377210634240,
106,Sat Jul 30 03:12:34 +0000 2022,MackayIM,"@ketaminh @RealAnitaWhite @ktibus @ClimateActionN8 @VictorianCHO I'm certainly not happy about the reality but it is what it is unless something changes what it is!
That change isn't coming from what I can see.",1,6,1553216958073810945,
107,Sat Jul 30 03:10:11 +0000 2022,MackayIM,@flemsha Place your bets! 2.75 isn't a definite winner yet.,0,4,1553216357545943040,
108,Sat Jul 30 03:09:27 +0000 2022,MackayIM,@RealAnitaWhite @ketaminh @ktibus @ClimateActionN8 @VictorianCHO This is what's happening now in this wave.,1,6,1553216172019322880,
109,Sat Jul 30 03:08:58 +0000 2022,MackayIM,@lunarstudio Been weeks in Qld. I think BA.5 uninfected non-immune hosts are becoming a tougher find for SARS-CoV-2,0,1,1553216051487588353,
110,Sat Jul 30 03:07:06 +0000 2022,MackayIM,"@RealAnitaWhite @VictorianCHO Don't! But it's harder for it to be effective when sources of unmoderated infection are more common than if we had more people and places pulling together.
So it's about looking after yourself and your family and *hoping* others do the same.",1,7,1553215582547615744,
111,Sat Jul 30 02:56:17 +0000 2022,MackayIM,I believe there is room in Australian hearts for the Statement from the Heart. https://t.co/U67JfBsUiB,1224,0,1553212857525088257,
112,Sat Jul 30 02:47:50 +0000 2022,MackayIM,@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive On this we agree.,0,1,1553210732795564032,
113,Sat Jul 30 02:36:34 +0000 2022,MackayIM,@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive I still think that's the case but I sure as hell didn't imply we knew or could clearly what the course of that evolution.,0,1,1553207896992792577,
114,Sat Jul 30 02:35:43 +0000 2022,MackayIM,"@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Not enough genomics for my liking but it does reveal constant evolution (of course). Yes, its expected to be faster in an emerging virus? 
But I'm glad you weren't caught out by anything to do with SARS-CoV-2 🙂",0,1,1553207682915790853,
115,Sat Jul 30 02:30:32 +0000 2022,MackayIM,"@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Ask the initial ""coronaviruses are stable"" crowd I guess.",0,1,1553206378235596802,
116,Sat Jul 30 02:29:41 +0000 2022,MackayIM,@TrotStats @davidlymanning @GidMK @Megastar271 @mvconnecthrive We do see it with flu - although H3N2 was doing some sort of similar genetic subfracturing to Omicron-but we didn't used to openly discuss too much about very subtle variations in the same 'virus' (the dominant variant among a soup of variants of that constantly evolving thing),0,1,1553206163071979521,
117,Sat Jul 30 02:26:10 +0000 2022,MackayIM,@mitchbear 🤷But there is a change in upward growth so something is different.,0,1,1553205281609625600,
118,Sat Jul 30 02:09:45 +0000 2022,MackayIM,@TheDocWalker Yep. Seen it many times. 4 - 6 NEGs but PCR positive at the end.,0,1,1553201147045093376,
119,Sat Jul 30 02:01:46 +0000 2022,MackayIM,@pamwantspeace @lisa44174963 I always try and include our cave-dwelling cousins😜 https://t.co/kBdhHGuZIZ,0,2,1553199138904641536,
120,Sat Jul 30 01:50:32 +0000 2022,MackayIM,@Once_Was_Arnold But HITH was already running. Has there been a change that would support that (maybe there has - I don't know)?,0,1,1553196311239094273,
121,Sat Jul 30 01:48:34 +0000 2022,MackayIM,"@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Compared to the last global CoV pandemic? Oh wait, there hasn't been one in our lifetime. Were we not surprised at how much better it transmitted than SARS-CoV? Was no-one surprised at speed of vaccine escape?  At utter replacement of each variant? Systemic disease? Persistence?",0,3,1553195818680991749,
122,Sat Jul 30 01:43:20 +0000 2022,MackayIM,@Once_Was_Arnold Not my gut feelz - but time will reveal,0,0,1553194501560504321,
123,Sat Jul 30 01:42:08 +0000 2022,MackayIM,@mellohead There's a significant amount indoors now - no idea if eg woodchop tent for example has airflow but high ceiling. Will be crowded as will every indoor event incl the show bag pavilion. Okay on the outdoor rides &amp; generally outdoors - if some space &amp; breeze around https://t.co/AiiU7CZM5U,2,4,1553194197645402112,
124,Sat Jul 30 01:36:36 +0000 2022,MackayIM,@RealAnitaWhite @ktibus @ClimateActionN8 @VictorianCHO Yes and I agree that it 𝘴𝘩𝘰𝘶𝘭𝘥 be - but the level of support is not there. You do have to be realistic here,3,8,1553192806784847874,
125,Sat Jul 30 01:33:52 +0000 2022,MackayIM,@rfloh @EIDGeek @kakape Same as the early days of COVID-19 - focus of testing was on pneumonia,1,3,1553192116888956929,
126,Sat Jul 30 01:33:02 +0000 2022,MackayIM,@Jelena98410494 @Frances__Daily This is true - but we have see variants disappear,0,0,1553191908419465216,
127,Sat Jul 30 01:31:49 +0000 2022,MackayIM,@lisa44174963 @pamwantspeace It's in there - click on each image😉,0,2,1553191603141214213,
128,Fri Jul 29 23:33:08 +0000 2022,MackayIM,@davidlymanning @TrotStats @GidMK @Megastar271 @mvconnecthrive Interesting comment.,0,1,1553161733568888832,
129,Fri Jul 29 23:31:09 +0000 2022,MackayIM,"@Frances__Daily To date we haven't seen a 2 wave of the same variant in Aus at least. We know a wave happens when a new variant carries the ability to duck under the immunity we've developed. We don't yet know if any one of these variants can linger on after a wave, absent a 👆competing variant",1,9,1553161234484441089,
130,Fri Jul 29 23:28:49 +0000 2022,MackayIM,@RichardfromSyd1 @GidMK @TrotStats @davidlymanning @Megastar271 @mvconnecthrive Their is also complexity about immune imprinting from early variants and BA2/BA5,0,1,1553160649567801344,
131,Fri Jul 29 23:23:36 +0000 2022,MackayIM,"@microlabdoc @vvg26 Yes, we already saw that after or BA. 2 (not further defined) wave started waning. And here we after that deliberate decision not to actively engage in reducing further transmission. The 'let it rip' strategy I believe it's called 😉",1,7,1553159333961412610,
132,Fri Jul 29 23:16:45 +0000 2022,MackayIM,"@mvconnecthrive @NC_Robinson @GidMK @Megastar271 😁Of course being right one day, or minute, doesn't exclude me from being wrong the next!",0,1,1553157610320592896,
133,Fri Jul 29 23:15:54 +0000 2022,MackayIM,"@NC_Robinson @GidMK @Megastar271 @mvconnecthrive Seem to be a few distinct points being made here.
1. Reinfections are milder ✔️
2. Mild/asymptomatic infection immunity &amp; vax immunity add protection✔️ 
3. Each infection still adds *some* amount of risk of extra harm to range of outcomes (see crappy scaled HR figures at start)✔️ https://t.co/ACePgPQge4",0,4,1553157399300952065,
134,Fri Jul 29 23:05:37 +0000 2022,MackayIM,"@ben__fisher @NC_Robinson @GidMK @Megastar271 @mvconnecthrive Ah, okay.",0,1,1553154809330810880,
135,Fri Jul 29 23:04:57 +0000 2022,MackayIM,Thaw time on a sunny crisp #Caturday morning. https://t.co/mhPXSqOtnf,3,18,1553154641894207489,
136,Fri Jul 29 23:03:24 +0000 2022,MackayIM,"@Caro_Dew_ Totally.
We really need no new major immune escape variants for a while!",0,7,1553154252914434048,
137,Fri Jul 29 22:45:30 +0000 2022,MackayIM,@ben__fisher @NC_Robinson @GidMK @Megastar271 @mvconnecthrive How so?,0,0,1553149747254677504,
138,Fri Jul 29 22:40:23 +0000 2022,MackayIM,"@ktibus @ClimateActionN8 Exactly. No use complaining about having to be personally responsible. That is clearly the phase we're in. So mask, distance, limit being inside, get boosted - it's up to each of us.
Leaders are obviously holding their line until the wave passes, &amp; ""reaps"" it's harvest🤮",5,24,1553148460127629312,
139,Fri Jul 29 22:35:11 +0000 2022,MackayIM,https://t.co/7xkqgce6BQ https://t.co/pACsdr24nD,4,17,1553147150833709056,
