,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
41,Sat Jul 30 18:01:08 +0000 2022,Rustybe96849965,"To all the people that vaxxed their children, may god have mercy on you.
 #VaccineInjured https://t.co/jlnNMnc2gI",409,0,1553440573415198722,
42,Sat Jul 30 18:00:41 +0000 2022,Rustybe96849965,"#Nuremberg2 for the #VaccineInjured 
For humanity. https://t.co/tyd140wEK3",487,0,1553440460546383875,
43,Sat Jul 30 17:51:38 +0000 2022,Rustybe96849965,"University of Wisconsin-Whitewater basketball player Derek Gray recently ""passed away unexpectedly"" while ""playing the game he loved https://t.co/NNzeVjZArf",353,0,1553438179453198339,
44,Sat Jul 30 17:04:31 +0000 2022,Rustybe96849965,@ron_mexicooo @samstreetwrites 👍,0,0,1553426323552468992,
45,Sat Jul 30 17:00:23 +0000 2022,Rustybe96849965,@samstreetwrites Maybe it’s to do with the Queen bringing up two paedophiles sons or at least having best friends as paedophiles. Saville &amp; Epstein,0,2,1553425285512585217,
46,Sat Jul 30 14:25:09 +0000 2022,Rustybe96849965,@AndTartary Wuppertal Schwebebahn 1902 &amp; 2015 side by side video https://t.co/7G8zL7YSDY via @YouTube,3,0,1553386216992677888,
47,Sat Jul 30 14:02:41 +0000 2022,Rustybe96849965,"So incredibly sad.

Remember ⁦@theJeremyVine⁩ it was never ‘selfish’ not to have the jab. 

The pressure you and many in the media put on people to ‘do the right thing’ was sickening.

Jack Last died of a blood clot days after Covid jab, inquest told https://t.co/0YJ3fmOAPD",1040,0,1553380565033918464,
48,Sat Jul 30 13:58:13 +0000 2022,Rustybe96849965,"I can’t stop re-reading these 6 Commitments to Change imposed by a school district on 5th graders. The combination of farcical nonsense, &amp; the sickening realization that the “LGBTQ” acronym now means sexualizing kids &amp; destroying childhood innocence, is stomach-churning. https://t.co/oIIjHv24hG",264,0,1553379441761566723,
49,Sat Jul 30 13:57:12 +0000 2022,Rustybe96849965,"No Matter What I Truly Find It Sickening Reading About Young Innocent Children Losing Their Lives To Evil Crud.
First image of tragic Lilia Valutyte, 9, stabbed to death as she played in street with her sister.
Capital Punishment.
I am lost for words. 
https://t.co/24o5pHK2Zu",24,0,1553379182549295106,
50,Sat Jul 30 13:52:02 +0000 2022,Rustybe96849965,"The Pesaro court, near San Marino (east), has appointed an expert to identify the content of the (mRNA)  Moderna and Pfizer/BioNTech 💉 
The analyses will be carried out in September, said lawyer Nicoletta Morante. https://t.co/vhqaLPdpRH",360,0,1553377883959312385,
51,Sat Jul 30 13:48:56 +0000 2022,Rustybe96849965,"The WEF want you reliant on governments for spending money, food, and shelter.

All you are to them is an inconvenient carbon footprint to be minimised or, better yet, removed.

Their war on small business is designed to obliterate individual power and lock in their 2030 agenda.",503,0,1553377103302778880,
52,Sat Jul 30 13:48:09 +0000 2022,Rustybe96849965,If we all drove Electric Cars right now…the WEF would create an ‘Electricity Crisis’…and would blame it on Climate Change. See how that works?,830,0,1553376908460654592,
53,Sat Jul 30 13:43:06 +0000 2022,Rustybe96849965,It’s almost like the book is a blueprint of the WEF’s New World Order. https://t.co/gZMgWaFlvZ,1,0,1553375636768673793,
54,Sat Jul 30 13:41:40 +0000 2022,Rustybe96849965,"Why don't we have anyone doing this in America? @SenateGOP @RepMTG @RepMattGaetz @RandPaul @RepChipRoy 
It's a no brainer that the WEF/Klaus Schwab's ""great reset' is evil &amp; must be opposed. We need something to protect us from predatory billionaires

end their ESGs as well! https://t.co/aY6cVI6WMf",4,0,1553375276448497664,
55,Sat Jul 30 13:40:44 +0000 2022,Rustybe96849965,The WEF is pushing for digital IDs to be sewn into people’s clothes to ‘save the planet’ by transitioning from buying to renting clothes to reduce waste. https://t.co/1aaRG4rhNp,4,0,1553375039973720064,
56,Sat Jul 30 13:39:36 +0000 2022,Rustybe96849965,"😨The WEF are concerned about the climate again! at least this article says so, possibly written from a private jet🤔.

The Dot Connector with David Icke, every Saturday at 10 am (UK) only on Ickonic.

https://t.co/cvvIalKbTp

#News #Ickonic #DavidIcke #DotConnector https://t.co/IKM9auJOER",19,0,1553374756346511360,
57,Sat Jul 30 09:20:28 +0000 2022,Rustybe96849965,https://t.co/HSj5WWucmD,47,0,1553309542749970433,
58,Sat Jul 30 09:13:25 +0000 2022,Rustybe96849965,@Sciencenature14 Where are the planes 🤡,0,2,1553307767208906752,
59,Sat Jul 30 08:59:28 +0000 2022,Rustybe96849965,Klaus has done a fantastic job?! 🤡🤡 https://t.co/CNmu9MSVoI,1400,0,1553304256911908865,
60,Sat Jul 30 01:32:55 +0000 2022,Rustybe96849965,"Rent-a-mob’ templates.

Patriot Front &amp; The Taliban

(The same 1000 circus performers moving from city to city, changing costumes as they go)

@humanvibration https://t.co/J1S3Xq4JDR",23,0,1553191880703213568,
61,Sat Jul 30 01:32:39 +0000 2022,Rustybe96849965,"This guy gets it…
There was never a revolutionary war for independence only the ILLUSION of one. https://t.co/Xw2G3b14QV",3,0,1553191812541698048,
62,Sat Jul 30 01:32:21 +0000 2022,Rustybe96849965,"The UK government will give Ukraine all the cash it desires…

-Whilst 1 in 4 Children in England lives in poverty according to a U.N report (Which will be 1 in 3 soon enough). https://t.co/KE2xmrNzew",12,0,1553191734506577921,
63,Sat Jul 30 01:24:23 +0000 2022,Rustybe96849965,"KKK (11+11+11=33).

A Black Politician is just as FREEMASONIC and FICTIONAL as the KKK.

REMEMBER! The Hero and Villain are played by the same ACTORS on the world stage. https://t.co/SdwKLEQ8lR https://t.co/2OLM6t8GaU",3,0,1553189731995123713,
64,Sat Jul 30 01:10:08 +0000 2022,Rustybe96849965,"Remember how the British 🇬🇧 Military trained up the USA 🇺🇸 under the guise of WW2.

Same play book. these Ukrainians ain’t being trained to fight by the Brits there are being trained to fight FOR the Brits.

-The Empire Never Died. https://t.co/VWp5KtOsbn",6,0,1553186145814585345,
65,Sat Jul 30 01:04:36 +0000 2022,Rustybe96849965,33 https://t.co/7jgZhoTrXD,30,0,1553184754882805760,
66,Sat Jul 30 00:59:51 +0000 2022,Rustybe96849965,"Buying Soviet weapons to fight the Soviets? 
Who gets the money? https://t.co/CWFZgiKMeE https://t.co/2rIWwZjV0B",1,0,1553183555588689920,
67,Sat Jul 30 00:53:51 +0000 2022,Rustybe96849965,"The City of London has designed the US military to loose every war (makes more profit you see), but with the American military to busy wearing high heels and fishnet stocking to participate…how will LONDON stage a fake war in the east?

A. Recruit 10K Ukrainians instead. https://t.co/2YAPQby58I",5,0,1553182046142582784,
68,Sat Jul 30 00:50:22 +0000 2022,Rustybe96849965,"But I agree Elon MUSKET (same as TRUMPet) is a part of the Q show…

A FICTIONAL CHARACTER that plays a big role in keeping folks standing in a Queue going NO WHERE. https://t.co/qh6qNifVdH",4,0,1553181172913639425,
69,Sat Jul 30 00:50:00 +0000 2022,Rustybe96849965,"Nope, its Dr Dick Larson who’s nickname is DR QUEUE.

He’s a Psychologist working for DISNEY because of his expertise in ‘Queue Theory and the dark art of TIME MANIPULATION’

That’s exactly what Q was: 
Folks standing in a line occupied with puzzles and games going NO WHERE. https://t.co/drVIpSA9Zb https://t.co/tzhBC0Mp4U",1,0,1553181077338046465,
70,Sat Jul 30 00:48:44 +0000 2022,Rustybe96849965,"And control by physical force is exhausting.
Controlling the mind is more effective.

The Romans had an easy time controlling the masses with Churches rather than Military occupation. https://t.co/Vf6DUZAAWp",7,0,1553180760588304385,
71,Sat Jul 30 00:46:45 +0000 2022,Rustybe96849965,"The Kyiv Regime hiding food?

Its very possible, there is no war only the illusion of one, so withholding food is a good way to force regular people into behaving like refugees.

(But! all that AID sent wasn’t needed when I was in Kyiv, there was an abundance of food everywhere) https://t.co/7nDrs6MP49",30,0,1553180261734555648,
72,Sat Jul 30 00:45:53 +0000 2022,Rustybe96849965,And I returned in May when the Circus had left town. https://t.co/WfNqDJUKBL,5,0,1553180041412071426,
73,Sat Jul 30 00:45:23 +0000 2022,Rustybe96849965,"You got duped into assisting the phoney war… what you delivered just sat there not used or needed by anyone.

All you did was supply more PROPS used to turn a train station into a REFUGEE MOVIE-SET.

(My footage below from the border, March 2022) https://t.co/EzwPAXJW8p https://t.co/LtfWFFTB5W",17,0,1553179916937707522,
74,Sat Jul 30 00:44:11 +0000 2022,Rustybe96849965,"As history repeats itself with metaphor and archetypes.

Templates @humanvibration https://t.co/ixjarSDHox",10,0,1553179614457069576,
75,Sat Jul 30 00:43:51 +0000 2022,Rustybe96849965,"We know politics is a joke.

We know from the Barak O’ Bomber days they select a person of colour to be the front man when comes time to ramp up major illegal WAR CRIMES against humanity.

So let’s see how this plays out… https://t.co/xb4lnApx2z",11,0,1553179531099480064,
76,Sat Jul 30 00:43:32 +0000 2022,Rustybe96849965,Illusion Warfare tactics are used to create the CLIMATE CHANGE hoax. https://t.co/bnFaeaxjhJ,13,0,1553179451453759488,
77,Sat Jul 30 00:34:08 +0000 2022,Rustybe96849965,"The POLITICIANS goal is to be as inefficient and slow as possible.

If they effectively solved problems quickly they’d all be out of the job sooner.",8,0,1553177085493100547,
78,Sat Jul 30 00:32:21 +0000 2022,Rustybe96849965,"Illusion Warfare:

There is no war only the illusion of one, but presenting such a grand deception through the black cube smart devices is not enough…

-You need physical on display props for the dumb down masses to stand next to and take selfies.
TikTok propaganda.

@scorp_uk https://t.co/L8VHD9nBo2 https://t.co/N92Xbhws1F",2,0,1553176637377810438,
79,Sat Jul 30 00:30:40 +0000 2022,Rustybe96849965,"“This is a SMART phone war”

(Holograms &amp; Actors) https://t.co/gbgI3pIOIo",19,0,1553176212406771723,
80,Sat Jul 30 00:29:04 +0000 2022,Rustybe96849965,"This guy gets its👇

The ‘Faceless Men’ of the NO NATION GHOST ARMY can come to any town and take the appearance of any race any creed any gender.

@Seekthetruth101 https://t.co/gHOwp4AtJ7",24,0,1553175812375023617,
81,Sat Jul 30 00:07:20 +0000 2022,Rustybe96849965,"Uh oh! People in England aren’t being fooled by the climate change hysteria/propaganda…

Better get the matches out. https://t.co/cN9QEK8CgV",11,0,1553170340876111875,
82,Fri Jul 29 23:56:54 +0000 2022,Rustybe96849965,"Illusion Warfare &amp; TikTok.

This fake and staged picture from the UKRAINE WAR HOAX uses emotions, NLP, imagery trickery… all kinds of mind manipulation.

They want you looking at the hands!This is how subliminal images enter the subconscious.
Its a TIKTOK war. https://t.co/nGJTeIbESK https://t.co/qju4jmpVTF",16,0,1553167717108154373,
83,Fri Jul 29 23:55:42 +0000 2022,Rustybe96849965,"They are dropping fireworks onto their own tanks at this point.

But they will still get paid by the Kyiv regime (British Media) per TikTok video.

-World War Hoax https://t.co/NHYJ4t2Mso https://t.co/F4bTgviER6",10,0,1553167411821662214,
84,Fri Jul 29 23:54:39 +0000 2022,Rustybe96849965,"Here is UK infantry training in the UK

The old TOWER BLOCKS of Britain are near identical to the Commie Blocks of Ukraine… 

I suspect some of the close quarter combat footage from Ukraine has been STAGED in the UK using British Special forces in Russian/Ukrainian uniforms. https://t.co/olgtO1hqpx",24,0,1553167149405020163,
85,Fri Jul 29 23:53:41 +0000 2022,Rustybe96849965,The Name Game… https://t.co/iv985bySCE,11,0,1553166906139582475,
86,Fri Jul 29 23:44:10 +0000 2022,Rustybe96849965,"Ukraine is doing the same thing!they’ll invite the YOUTUBERS and politicians in on the conditions they stick to script, tweet every day ‘Putin bad Russia evil’ and make a video visiting the ON DISPLAY WALK AROUND WAR EXHIBITION movie sets. https://t.co/h9rhs97fPl",14,0,1553164512517394432,
87,Fri Jul 29 23:43:00 +0000 2022,Rustybe96849965,"Is this ‘resort’ open to the public?

Was this ‘resort’ open to the public?

Will this ‘resort’ be open to public?

Or will it be another politician, celebrity and YouTuber photo op walk through ON DISPLAY WAR ZONE movie set under armed guard? https://t.co/hFVPam1zTE",6,0,1553164216051310592,
88,Fri Jul 29 23:41:40 +0000 2022,Rustybe96849965,"When it’s claimed X amount of TANKs were lost in a battle….

How many of those were rubber? https://t.co/L2dy3LSZVV",18,0,1553163882855911424,
89,Fri Jul 29 23:35:42 +0000 2022,Rustybe96849965,"@LezLuthor Henry Ford bankrolled Adolf Hitler, he received the highest civilian medal offered by the Nazis in 1938, the Grand Cross of the German Eagle. Wonder how many Americans know that?
This was a ceremony in Dearborn, Michigan, 1938. https://t.co/Abg0jFWHRK",1,0,1553162382087798784,
90,Fri Jul 29 23:31:45 +0000 2022,Rustybe96849965,"Ye old “I have a 10 year plan to save the NHS” GRIFT

Never forget! 
They built 7 Nightingale Hospitals from scratch overnight for a VIRU$ that didn’t exist.

They will keep the NHS at breaking point so they can keep giving their buddies 6 figure yearly salaries to pretend fix it https://t.co/PWw5nFosCB",4,0,1553161385407832068,
91,Fri Jul 29 23:31:29 +0000 2022,Rustybe96849965,"Jewish Bolsheviks were aloud to rape/pillage Germany, then a charismatic leader with solutions was presented.

SO! why do we think the internet is flooded with videos of Drag Queen story time and 10+ Black Men kicking the shite out of 1 frail old White man on a bus?

Any guesses? https://t.co/dY5FJLb3i5 https://t.co/EbZhbcEbvq",3,0,1553161320383619077,
92,Fri Jul 29 23:30:30 +0000 2022,Rustybe96849965,After looking at the ‘War in Ukraine’ you can now see how easily they engineer the WW1&amp;2 hoax.,11,0,1553161070105296899,
93,Fri Jul 29 23:30:22 +0000 2022,Rustybe96849965,@LezLuthor Invaded by theatric(k)al(l)s https://t.co/nsBj1jlsR0,9,0,1553161036705955841,
94,Fri Jul 29 23:29:57 +0000 2022,Rustybe96849965,"Create unemployment due to engineered lockdowns (fake war or fake viru$) and economic manipulation…

With Military service being the only way to make a buck and survive poverty.
Thats the oldest trick in the book!! https://t.co/XMtL5CpWZF https://t.co/W5iFiOHLDo",2,0,1553160931781361664,
95,Fri Jul 29 23:29:23 +0000 2022,Rustybe96849965,"75,000!!! Get the fu*k out of here. https://t.co/aBWizIxOIC",3,0,1553160791544811520,
96,Fri Jul 29 23:28:58 +0000 2022,Rustybe96849965,"Russians attacked a Russian camp containing Ukrainian POWs… is this the claim? 
I can’t be bothered to read these fictional stories. https://t.co/4RnxiuuGYU",5,0,1553160683952431104,
97,Fri Jul 29 23:28:27 +0000 2022,Rustybe96849965,"I am no profit. I just know how the game works.

The Ghost Army or ‘Shadow Army’ is not Russian or Ukrainian, they sneak around strategically blowing up specific buildings, conduct peekaboo attacks, creating a war like environment, BUT! THEY DO NOT KILL. I repeat THEY DO NOT KILL https://t.co/QUEtuby3T2 https://t.co/rke9KLkpgv",1,0,1553160555598430213,
98,Fri Jul 29 23:26:49 +0000 2022,Rustybe96849965,I went to Odesa. The Port was under armed guard and sealed off from the public… because it’s a MOVIE SET and was always going to stage an attack. https://t.co/cIjWW4rsz2 https://t.co/89lVevCnlb,9,0,1553160142954307585,
99,Fri Jul 29 23:17:48 +0000 2022,Rustybe96849965,"Lidiane Brugnari ☠️

Took the booster just over 3 months ago. She died on 07/26/22 due to a stroke. https://t.co/QRZcOl0kZB",39,0,1553157874259484672,
100,Fri Jul 29 23:17:05 +0000 2022,Rustybe96849965,"See how they fix up the data? You've had the vaccine, but if something bad happens to you, you're still ""unvaccinated."" Convenient. 
Massive medical fraud.
#NoVaccineMandates 
#NoVaccinePassports https://t.co/Z52f1Kr6YQ",8,0,1553157697008242689,
101,Fri Jul 29 23:13:33 +0000 2022,Rustybe96849965,$10.3 Million Settlement Reached in First COVID Vaccine Mandate Class Action Suit Involving #Healthcare Workers • Children's Health Defense #novaccinemandates  https://t.co/BIwuPtyZ9r,11,0,1553156804972089344,
102,Fri Jul 29 23:12:42 +0000 2022,Rustybe96849965,"Amen to that...
#NoVaccineMandates
#RestoreMedicalFreedom
#NoMoreMandates https://t.co/eOLLQlmh8T",16,0,1553156591419068416,
103,Fri Jul 29 22:57:52 +0000 2022,Rustybe96849965,"“We can now reveal that Linden is a director and current chair of Bellshill and Mossend YMCA which was at the centre of a grooming scandal last year ...”

Ex-council leader who quit over sexual harassment claims still has role at YMCA https://t.co/QXyK9sWQeD",348,0,1553152857926500352,
104,Fri Jul 29 22:41:31 +0000 2022,Rustybe96849965,"Birx claims she knew that the shots weren’t super effective, while the government and Pfizer and Moderna were marketing the shots as 100% effective.

A just society would commence criminal trials.",3557,0,1553148746430664705,
105,Fri Jul 29 22:39:46 +0000 2022,Rustybe96849965,"1/ The truth: We have NO good long-term data showing the mRNA vaccines are safe.

Worse, we never will. Why? In early 2021 @pfizer and @moderna_tx blew up their big clinical trials by offering jabs to everyone who received a placebo...",1370,0,1553148304325853185,
106,Fri Jul 29 21:35:10 +0000 2022,Rustybe96849965,"ITALY - your MSM is too busy with on footballers wives to report on the important stuff. So I will.

The farmers against the agenda. Joining the Dutch against Agenda 30, that will bankrupt them and lower grain yield - Just when we need more! 

Think 🔥

 https://t.co/kglVcO4Jxd",1025,0,1553132049145516033,
107,Fri Jul 29 21:30:19 +0000 2022,Rustybe96849965,"Cash to become illegal in Israel.

It’s coming. We have been trying to warn you.

و ما علينا الا البلاغ المبين

January 2022: 
https://t.co/l2LMKt77zj https://t.co/uT5Dym3uL8",1725,0,1553130824593203201,
108,Fri Jul 29 21:16:42 +0000 2022,Rustybe96849965,"The Branch Covidians 
(Membership Poster)
😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫 https://t.co/TDy3NPDhpB",32,0,1553127398111068160,
109,Fri Jul 29 21:11:51 +0000 2022,Rustybe96849965,@ZubyMusic Yikes same thing here in Canada.  Yet the ardent Covidians keep holding on to the narrative.  The data is available.  This is a failed experiment https://t.co/0DMD2kzBIR,360,0,1553126180773134338,
110,Fri Jul 29 21:08:31 +0000 2022,Rustybe96849965,"Scotland’s drugs death rate remains 5 times higher than England, and 4 times higher than the next worst European nation, Norway. The death toll is a badge of shame for Nicola Sturgeon as she has slashed funding for rehabilitation services #ResignSturgeon:-https://t.co/MmKF4PhHtY",290,0,1553125340440154112,
111,Fri Jul 29 13:51:22 +0000 2022,Rustybe96849965,@MattHancock Climate changes you muppet hence why you changed the name from global warming to prevent any future lawsuits.,0,5,1553015328271208450,
112,Fri Jul 29 13:28:55 +0000 2022,Rustybe96849965,The new norm. and getting worse. https://t.co/CrsBepifWZ,1133,0,1553009677922979842,
