,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
25,2022-07-20 16:59:08+00:00,BandyGit,@backtolife_2023 @DINARWILSON Anyone who still believes any of this shite is a total retard.,0,0,1549801089704263681,
26,2022-07-20 16:29:56+00:00,BandyGit,@Pandamoanimum @LemouseMick The worst Bananarama tribute act ever.,0,0,1549793740306489345,
27,2022-07-20 16:26:17+00:00,BandyGit,@ITGuy1959 @ttroutma https://t.co/mV3Je56A9o,0,2,1549792822508789760,
28,2022-07-20 16:18:08+00:00,BandyGit,"RT @Anri32030170: Must read 
BREAKING

EMA reports more than 16,000 children in EU with serious vaccine damage by Pfizer since vaccination…",17,0,1549790771825590272,
29,2022-07-20 13:48:41+00:00,BandyGit,"It’s incredible that all those young, super fit athletes (that are non-US citizens) have been jabbed in order to compete at the World Athletics Champs.
Must be the first time in Track &amp; Field history that athletes have taken an experimental drug that isn’t performance enhancing.",1,2,1549753163577786368,
30,2022-07-20 12:44:55+00:00,BandyGit,@80s_Music_Vids @the80srulex A classic 👍🏻,0,2,1549737114870419457,
31,2022-07-20 12:10:12+00:00,BandyGit,"@AlexBerenson @pbump Journalism is officially dead, all there is from MSM is propaganda.",0,14,1549728378260971525,
32,2022-07-20 10:07:58+00:00,BandyGit,"RT @OzraeliAvi: They did it again! 😂😂

Watch the moment “pro-choice” protesters realise their own hypocrisy when @The_JWJ_Show put a basic…",635,0,1549697618921639941,
33,2022-07-20 09:12:24+00:00,BandyGit,"Found this in a 2nd hand bookshop, published in 1990. There’s no doubt the Covidians are in a cult. https://t.co/PjyjMmKklH",1,4,1549683634201939970,
34,2022-07-20 08:54:06+00:00,BandyGit,"@drruthmitchell U might as well tweet a photo of yourself injecting heroin.
#BoosterJunkies",0,3,1549679028826669062,
35,2022-07-20 08:32:44+00:00,BandyGit,"Russell Brand discussing the Pfizer yacht party in Oct 21 attended by a Columbian presidential candidate.
‘The one area where Pfizer are very good at achieving immunity is legally. The vaccines, 3,4, u still might get ‘it’, but legally u ain’t getting fucking anywhere near them’. https://t.co/YmLMI6Db28 https://t.co/QmbzEGlQTu",0,1,1549673649644388352,
36,2022-07-20 07:18:17+00:00,BandyGit,"RT @MoonbaseCommand: ""Vaccine Pitch Meeting""

Part 1 https://t.co/AX8KQz7MSC",6895,0,1549654913935970305,
37,2022-07-19 23:01:10+00:00,BandyGit,"The Devout BBC Viewer Checklist : 

Scared of ‘covid’ ✅
Wears mask ✅
Multi jabbed ✅
Fan of lockdown ✅
Worships the NHS ✅
Supports Ukraine ✅
Worried about climate emergency ✅
Proud to be woke ✅
Doesn’t get news from ‘the internet’ ✅",0,0,1549529810698903552,
38,2022-07-19 18:28:49+00:00,BandyGit,"@realDailyWire She reminds of a character from the UK comedy sketch show TittyTittyBangBang.
‘Don’t look at me, I’m shy’. https://t.co/gRUPUdFoOi",1,13,1549461271631872002,
39,2022-07-19 17:13:26+00:00,BandyGit,"@GaryLineker If you’re raising awareness about climate emergency we should all listen, especially after Paedogeddon. 
“If u show this picture to a paedophile they’ll actually try to attack it in an attempt to reach the child. That’s the sort of warped mindset we’re dealing with”. https://t.co/jMNwPMKiVd",0,1,1549442301830774785,
40,2022-07-19 17:04:01+00:00,BandyGit,"@DeanSmi47962704 @MatthewStadlen He’s so desperate to get a job in MSM he just keeps pushing all the WEF &amp; Pharma agendas, hoping he’ll get ‘snapped up’. It’s pathetic.",0,2,1549439931029901312,
41,2022-07-19 15:34:05+00:00,BandyGit,@brileyjake1 Otherwise known as democide.,0,1,1549417299559563265,
42,2022-07-19 12:40:47+00:00,BandyGit,The TV comedy show Brass Eye in the 1990’s had a great idea : Vertical Farming 👇🏻 https://t.co/qpHYF17dyM,0,2,1549373687303921664,
43,2022-07-19 12:24:35+00:00,BandyGit,@AndyWon35844635 @NotaliaMateo @mzzdefiant This creepy bastard is obsessed with putting all types of unwanted fluid into children.,0,0,1549369611447140359,
44,2022-07-19 11:59:21+00:00,BandyGit,@Bel_B30 @NGA22298831 Constantly lying to the public will surprisingly lead to widespread mistrust. Who knew??,0,6,1549363258653564930,
45,2022-07-19 11:47:40+00:00,BandyGit,Masks are a comfort blanket for the mentally ill. https://t.co/6r35MoCXsa,2,3,1549360318463221762,
46,2022-07-19 11:40:06+00:00,BandyGit,@brownstone1892 @GregoryHall78 @debjgreen1 @JFA13041967 Sounds like u might have been lied to 👇🏻 https://t.co/Shlb1DBQZl,0,6,1549358416484761600,
47,2022-07-19 11:36:23+00:00,BandyGit,@brownstone1892 @GregoryHall78 @debjgreen1 @JFA13041967 https://t.co/X28WWCxrZG,0,5,1549357478818861058,
48,2022-07-19 11:34:57+00:00,BandyGit,@brownstone1892 @GregoryHall78 @debjgreen1 @JFA13041967 Are u sure about that? https://t.co/pZplQaQgnR,0,5,1549357118079340544,
49,2022-07-19 10:40:13+00:00,BandyGit,"Just got back from a selfish walk in the sunshine. 
I’d like to thank all those people that have ‘done the right thing’ by staying indoors to ‘protect the NHS’ &amp; help the nation get through this deadly 2 day heatwave. 👏",0,1,1549343343737507840,
50,2022-07-19 07:10:10+00:00,BandyGit,@jonnyhodl 🤣🤣👍🏻,0,2,1549290485818212352,
51,2022-07-19 07:06:31+00:00,BandyGit,"RT @TheGreatRESlST: 🚨Share and RETWEET🔁 if you RESIST. 

We are #TheGreatResist https://t.co/cn3meN4sA4",531,0,1549289564606447616,
52,2022-07-19 07:04:49+00:00,BandyGit,"@TalkTV @Africa3DMaps Cue the NHS workers tweeting ‘the sun will make them all ill, wait 2 weeks &amp; the hospitals will be overwhelmed’.",1,5,1549289137122983936,
53,2022-07-18 23:02:43+00:00,BandyGit,"@MatthewStadlen @Freethought221 How can we be called ‘anti-vaxxers’ when it’s not a vaccine? 
There must be something in those jabs that affects cognitive function.",5,107,1549167814422011904,
54,2022-07-18 22:11:18+00:00,BandyGit,"@steven_stevens1 @my_hair_on_fire All hail the plastic ‘tests’ made in China, they will forever determine how we live our lives.",0,2,1549154872884346887,
55,2022-07-18 17:30:02+00:00,BandyGit,I hope these two don’t represent the majority of young people. If they do we are fucked 👇🏻 https://t.co/eZBLBr63bg,0,1,1549084091521310720,
56,2022-07-18 17:20:01+00:00,BandyGit,@WHO BUUUULLLLLLLLLSHHHHHHIIIIIIIITTTTTTTT!,0,1,1549081571826827265,
57,2022-07-18 16:25:27+00:00,BandyGit,@CharlotteEmmaUK They are so smug thinking they’ve got the intellectual superiority by constantly getting injected with poison. https://t.co/u2vi263PV6,0,3,1549067837376978945,
58,2022-07-18 14:31:25+00:00,BandyGit,@buckyouhorses @julesserkin @goonbiscuit @MarkSteynOnline @robin_shattock @MrsCharWright @ake2306 @HowardGriffiths @AnnieWBelle He talks for 30 seconds and every second of it is lies. He’s a corrupt piece of shit.,0,0,1549039142226432000,
59,2022-07-18 14:17:59+00:00,BandyGit,RT @profnfenton: I've been reporting on the bias of the forthcoming .@BBCNews documentary trying to convince the unvaxxed to get jabbed (ht…,1030,0,1549035758929190913,
60,2022-07-18 14:10:11+00:00,BandyGit,@Michael53418170 Now that’s a psychopath!,0,0,1549033796476973056,
61,2022-07-18 14:05:59+00:00,BandyGit,RT @Jonatha67756129: https://t.co/Z7iSYACYRp,7797,0,1549032739898286082,
62,2022-07-18 12:34:36+00:00,BandyGit,"@mattletiss7 @MaajidNawaz Looking forward to it. Just in case u didn’t know, u get a mention in Naomi Wolf’s new book ‘The Bodies Of Others’ 👍🏻 https://t.co/79aIHoLMw7",0,6,1549009743460663297,
63,2022-07-18 12:31:03+00:00,BandyGit,@PTruthspeaker Absolute lunatics.,0,2,1549008847825682435,
64,2022-07-18 12:24:53+00:00,BandyGit,"To everyone in the UK laughing at being told they’ll be killed by the ‘ferocious heat’, 
just a reminder that the people telling you this are the same people that told you there’s a ‘deadly virus’.
You trusted their advice then but not now?",0,4,1549007295576678402,
65,2022-07-18 11:35:55+00:00,BandyGit,Jim Breuer &amp; JP Sears discussing how to deal with people that will never change their mind about the last 2 years. https://t.co/56FxYjTrM8,0,2,1548994975932862464,
66,2022-07-17 21:02:57+00:00,BandyGit,"@plymouthian Just joined, same handle 👍🏻",0,0,1548775284278788096,
67,2022-07-17 18:02:55+00:00,BandyGit,"This is what a ‘once in a lifetime pandemic’ looks like in my local hospitals.
In the last 2 years, fewer patients were admitted to Intensive Care Units &amp; there were thousands fewer total admissions.
Stats are from FOI requests. https://t.co/IqttknuLzT",7,26,1548729976618471426,
68,2022-07-17 16:45:08+00:00,BandyGit,RT @P_McCulloughMD: How to diagnose a death in mass formation: 1) death not expected 2) no cause of death given 3) no family/team/organizat…,2911,0,1548710405421387780,
69,2022-07-17 12:17:49+00:00,BandyGit,@AndrewIWilliams @JeremyClarkson @will5023 Why do they always look like that knob Benjamin Butterworth? Have they cloned a load of pathetic soy boys that panic about everything?,0,0,1548643129913475073,
70,2022-07-17 11:26:02+00:00,BandyGit,"@GaryLineker @telfordvillan ‘Believe the scientists’ 🤣🤣 because they definitely don’t have a ‘vested interest in their bank accounts’. 
Where have u been for the last 2 years? Science is now officially more corrupt than politics.",0,3,1548630101079822336,
71,2022-07-17 11:02:45+00:00,BandyGit,"Hard to believe this is real and not a spoof video.
‘Don’t keep people in hot cars’.
We can officially add The Met Office to the long list of organisations that are WEF puppets. https://t.co/yYNXS0Jf1M",7,16,1548624241809137664,
72,2022-07-17 07:42:14+00:00,BandyGit,When trying to wake up friends &amp; relatives remember they are constantly being told by MSM that ‘the sharing of biased &amp; false news has become all too common on social media’ &amp; ‘this is extremely dangerous to our democracy’. https://t.co/YXJ8a7P1nJ,3,3,1548573777931698177,
73,2022-07-17 07:25:32+00:00,BandyGit,"@Tony_Yorkshire @smeemartin When it was very cold in May for a few days if anyone sarcastically said ‘I thought the planet was heating up’ they were told it doesn’t mean anything &amp; were labelled ‘climate change denier’. 
Now a few days of potentially hot weather is proof of a ‘climate emergency’.",0,2,1548569577461690368,
74,2022-07-16 22:24:43+00:00,BandyGit,@GaryLineker @FletchRexxx U darker skinned blokes should be used to the heat.,0,1,1548433473181954052,
75,2022-07-16 22:03:38+00:00,BandyGit,@TeodorescuOg @JerryJa82270888 Spot on 👍🏻,0,2,1548428167794176002,
76,2022-07-16 21:52:10+00:00,BandyGit,@TeodorescuOg @JerryJa82270888 Yuri Bezmenov tried to warn people. https://t.co/qdGWe3oNel,1,4,1548425282721263618,
77,2022-07-16 21:24:20+00:00,BandyGit,"@SteveBarclay ‘Protect themselves &amp; their family &amp; friends’? I expect we’ll see virtue signallers on social media saying ‘I drink water to protect others’.
This government are a joke, beyond embarrassing.",0,1,1548418278376124419,
78,2022-07-16 21:16:24+00:00,BandyGit,@MikeHudema WEF puppet.,0,0,1548416283728699392,
79,2022-07-16 20:13:25+00:00,BandyGit,@hairymarx1 @NIAbbot It’s amazing that there’s anyone still alive in countries that regularly get temperatures over 40 degrees.,0,0,1548400431289708546,
80,2022-07-16 17:57:24+00:00,BandyGit,"3 footballers with critical thinking skills 👇🏻
Manchester City: John Stones, Ilkay Gundogan &amp; Phil Foden miss US tour - BBC Sport https://t.co/QVcXoMVoql",1,4,1548366202153496578,
81,2022-07-16 17:39:29+00:00,BandyGit,@jakeshieldsajj @TruthWarriorDad Keep speaking the truth ✊🏻,0,1,1548361691397627905,
82,2022-07-16 17:23:17+00:00,BandyGit,"@EssexPR It doesn’t matter if u or anyone else chooses not to believe it, it’s happening right now. 
The scenes from the Netherlands &amp; Sri Lanka will be repeated in many other countries. 
U can’t seriously still believe the last 2 years have been about a ‘virus’?",2,26,1548357614588727296,
83,2022-07-16 07:46:50+00:00,BandyGit,@carolin03680853 @leilaltka22 This wins the ‘Tweet of the Day’ award 👍🏻,1,16,1548212545969725441,
84,2022-07-16 07:43:21+00:00,BandyGit,RT @carolin03680853: People are actually panicking because they got told it’s going to 37c next week for two days 😂yet they took an experim…,980,0,1548211669729304577,
85,2022-07-16 07:32:20+00:00,BandyGit,@jclarke713 @Nanceasaurus Worst remake of ‘An Officer and A Gentleman’ ever.,0,0,1548208899831914497,
86,2022-07-16 07:30:02+00:00,BandyGit,@statsjamie Any excuse to kill off a few more of the elderly.,0,1,1548208318648225798,
87,2022-07-16 07:18:21+00:00,BandyGit,@PaulWare67 You’re spot on. No doubt a WEF puppet paid to push the climate bollocks. Just saying ‘the temperature trend is going up &amp; up &amp; up’ without any actual facts is enough to scare the plebs that watch this shite every day.,0,1,1548205378504048641,
88,2022-07-15 22:39:13+00:00,BandyGit,@backtolife_2023 It’s a tough choice deciding which one of those two speaks the most shite.,0,4,1548074735090556929,
89,2022-07-15 22:25:15+00:00,BandyGit,@BigThickSlices @laurenboebert Very true 😄,0,2,1548071220607733768,
90,2022-07-15 22:16:38+00:00,BandyGit,@laurenboebert @BigThickSlices It looks like a photo from the comedy show Little Britain. https://t.co/SBPdjT9Tp8,0,2,1548069052622376961,
91,2022-07-15 21:56:59+00:00,BandyGit,@FatEmperor Looks like she’s going to a fancy dress party as a beekeeper.,0,2,1548064109257576448,
92,2022-07-15 21:18:31+00:00,BandyGit,"Pharma companies want us to believe that the simple act of living is an illness, therefore we all become patients.
They can then recommend drugs to the healthy as well as the sick. 
More addicts = more profits.
#BoosterJunkies",1,4,1548054425737973761,
93,2022-07-15 16:37:33+00:00,BandyGit,"@EssexPR I wonder if this ‘deadly airborne disease’ will overwhelm the ICU’s again like it has in my local NHS hospitals for the last 2 years? 
Stats are from a FOI request 👇🏻 https://t.co/hWr76ec6DW",2,8,1547983718060462087,
94,2022-07-15 16:06:49+00:00,BandyGit,@EssexPR @AlisonWhitmore7 ‘Covid-19 is everywhere’ 😂😂 she’s one of the best comedians on twitter.,1,3,1547975986397868039,
95,2022-07-15 11:11:05+00:00,BandyGit,@Heachy_1979 https://t.co/IvCZZjR9Y5,1,2,1547901560537026566,
96,2022-07-15 11:01:58+00:00,BandyGit,@dgurdasani1 You need psychological help. I hope someone close to you can persuade you to get it.,0,3,1547899265736794115,
97,2022-07-14 21:23:04+00:00,BandyGit,RT @TexasLindsay: Novak Djokovic: “I am a professional tennis player. I don’t get into politics… I’m a always a proponent for freedom to ch…,230,0,1547693182837616649,
98,2022-07-14 14:01:39+00:00,BandyGit,@RobertKennedyJr @Arwenstar https://t.co/IvCZZjR9Y5,3,16,1547582096041947138,
99,2022-07-14 10:57:56+00:00,BandyGit,@BrunetteBelter They definitely are booster junkies.,0,1,1547535863852273665,
100,2022-07-14 09:48:37+00:00,BandyGit,"RT @bobscartoons: If a political party has made it perfectly clear that it's willing to slaughter people at will, terrorise &amp; abuse childre…",646,0,1547518420656201728,
101,2022-07-14 09:41:57+00:00,BandyGit,@EssexPR Kids need to say this 👇🏻 https://t.co/fcNXjNp62b,0,4,1547516742288687106,
102,2022-07-13 21:18:38+00:00,BandyGit,@RMContradiction Definitely. A sportsman with integrity and principles is very rare these days.,0,1,1547329680130318336,
103,2022-07-13 21:10:22+00:00,BandyGit,"New York’s illegal alien Novak Djokovic singing ‘Be yourself, no matter what they say’. 😄 https://t.co/DqSDBebM02",5,20,1547327598753206272,
104,2022-07-13 20:28:18+00:00,BandyGit,@ianmSC https://t.co/oh7LrDJxLw,4,20,1547317011948228611,
105,2022-07-13 19:31:42+00:00,BandyGit,@jelenadjokovic @BenRothenberg Rothenberg just spouts govt propaganda on the subject without checking the actual facts. https://t.co/yAVDbRQM0q,0,0,1547302768070770690,
106,2022-07-13 15:06:44+00:00,BandyGit,"@realDailyWire 1 was for ‘alpha’,
2 to be sure,
3 was for ‘delta’,
And ‘omicron’ was 4,
5 is ‘essential’,
6 will be too,
If you make it to 7,
God must be looking out for you.",0,6,1547236089274015746,
107,2022-07-13 15:02:22+00:00,BandyGit,@leilaltka22 It was just like an advert for a pharmacy. Who knew there are nasal sprays? 😄,0,0,1547234988013359104,
108,2022-07-13 14:54:31+00:00,BandyGit,"There’s a TRIDEMIC on the way in Australia, presumably in Canada it will be a TRUDEMIC. https://t.co/VstaTmqmBg",2,5,1547233014903717889,
109,2022-07-13 13:54:43+00:00,BandyGit,RT @AlexBerenson: There WAS no evidence mRNA vaccines caused male fertility problems until a major peer-reviewed paper on Israeli sperm don…,2454,0,1547217964461658115,
110,2022-07-13 12:53:12+00:00,BandyGit,RT @conspiracyb0t: Ghislaine Maxwell was found guilty of sex trafficking children. A judge refuses to release the list of who she sold them…,3379,0,1547202485076594689,
111,2022-07-13 12:43:17+00:00,BandyGit,"@backtolife_2023 As Arden says, ‘Bild Bick Bitter’.",0,36,1547199987729195008,
112,2022-07-13 12:25:29+00:00,BandyGit,@TinkerCunt_ Where do they find these fucking morons?,0,0,1547195507772112896,
113,2022-07-13 11:43:39+00:00,BandyGit,@CharlotteEmmaUK I find it very difficult. I’m almost glad Prince &amp; David Bowie passed on before all this nonsense so their legacy isn’t tarnished.,0,0,1547184980798980096,
114,2022-07-13 11:10:54+00:00,BandyGit,"RT @Lewis_Brackpool: #BREAKING: A blockade has been set up on a highway near Almelo.

MORE: https://t.co/AgMVWCWret
https://t.co/jreXWvqybo",343,0,1547176741030051840,
115,2022-07-13 09:37:53+00:00,BandyGit,@BBCNews I didn’t think it was possible to get that many lies and utter bullshit into one short article. Congratulations BBC for constantly confirming the death of mainstream ‘journalism’.,0,1,1547153332199907329,
116,2022-07-12 19:48:14+00:00,BandyGit,"RT @chrislittlewoo8: This is the definitive report of the mass MNRA injections of people in the UK

More people on a percentage basis that…",2018,0,1546944542481563649,
117,2022-07-12 19:47:58+00:00,BandyGit,"@chrislittlewoo8 Great post, many thanks 👍🏻",0,33,1546944475028660224,
118,2022-07-12 13:01:10+00:00,BandyGit,Relentless lies and propaganda in Queensland 👇🏻 https://t.co/GK8Czdsqgr,1,1,1546842103199764480,
119,2022-07-12 11:54:45+00:00,BandyGit,"RT @P_McCulloughMD: ""Uninformed Consent"" trailer Dr. Malone ""we are in the midst of the largest human experiment in history.""  How can doct…",3534,0,1546825387199569921,
120,2022-07-12 08:43:28+00:00,BandyGit,"1 was for ‘alpha’,
2 to be sure,
3 was for ‘delta’,
And ‘omicron’ was 4,
5 is ‘essential’,
6 will be too,
If you make it to 7,
God must be looking out for you.",1,3,1546777248367362048,
121,2022-07-12 07:19:24+00:00,BandyGit,@trippinkitty1 Millions of people do that without any jabs. U seem to be convinced that it’s only the jabs keeping u alive. Maybe don’t have anymore and just live your life.,0,1,1546756092943912960,
122,2022-07-11 22:32:59+00:00,BandyGit,@SkyNewsAust @telfordvillan https://t.co/l4d00sUfGg,0,2,1546623614895755265,
123,2022-07-11 22:27:15+00:00,BandyGit,"RT @profnfenton: So, following the WEF agenda didn’t quite work out as expected….
https://t.co/ZLvRxVduTA",365,0,1546622170754842630,
124,2022-07-11 14:53:28+00:00,BandyGit,"@RHHassall @telfordvillan @nopitypolitics @m_BVB1909 @RWTaylors @DjokerNole 😂😂 keep jabbing, they are ‘safe and effective’.",0,0,1546507976088887296,
125,2022-07-11 14:30:14+00:00,BandyGit,"This screenshot is from the Met Office in reference to the 28 degrees forecast for Sunday.
Remember the days when we used to look forward to weather like this? 
Now it’s ‘leading to potential serious illness or danger to life’. https://t.co/NZvIH57MEh",0,2,1546502125613711360,
126,2022-07-11 13:13:25+00:00,BandyGit,"@piersmorgan Morgan is typical of the millions of people with buyers remorse, constantly trying to convince themselves they did ‘the right thing’. It’s denial on a massive scale.",1,8,1546482797711441920,
127,2022-07-11 11:32:11+00:00,BandyGit,"@RHHassall @telfordvillan @nopitypolitics @m_BVB1909 @RWTaylors @DjokerNole Estimates are not statistics. 
If u think you’re educated by listening to govt health officials &amp; MSM u are deluded.
I recommend u broaden your sources of information. https://t.co/C8uUsCSE6X",0,0,1546457318476365831,
128,2022-07-10 22:30:21+00:00,BandyGit,"@RHHassall @telfordvillan @nopitypolitics @m_BVB1909 @RWTaylors @DjokerNole It’s pointless arguing with these jab worshippers, an article quoting an ‘estimate’ is accepted as a ‘fact’.",0,1,1546260563222794240,
129,2022-07-10 21:01:25+00:00,BandyGit,@piersmorgan https://t.co/8h3eXIHu9q,4,17,1546238183813398532,
130,2022-07-10 20:58:03+00:00,BandyGit,@piersmorgan https://t.co/Wk1cJEMGmg,0,0,1546237335511113729,
131,2022-07-10 20:29:27+00:00,BandyGit,"@lukebrux @plumodrole @Jabroni_M @mattletiss7 And she’s still making appearances on tv, she was on a few weeks ago saying parents should get kids jabbed, she has no soul.",0,0,1546230138903355392,
132,2022-07-10 20:26:17+00:00,BandyGit,@lukebrux @plumodrole @Jabroni_M @mattletiss7 This is another good one 😄 https://t.co/3QmjBTZyqi,1,1,1546229343076159489,
133,2022-07-10 20:05:11+00:00,BandyGit,@plumodrole @Jabroni_M @lukebrux @mattletiss7 These are the type of  ‘facts’ people have given by MSM 👇🏻 https://t.co/RN2Ipbv49I,0,1,1546224034433703937,
134,2022-07-10 19:43:47+00:00,BandyGit,@MamaLawyer3 https://t.co/qXuBv3Vgig,0,22,1546218648368447494,
135,2022-07-10 19:40:43+00:00,BandyGit,@Flatus74 https://t.co/3aAa5xn2L0,0,3,1546217874162958336,
136,2022-07-10 16:52:03+00:00,BandyGit,@FatEmperor The new ‘bad back’ for the professional skiver.,0,11,1546175427131150336,
137,2022-07-10 16:48:32+00:00,BandyGit,@benjaminbutter I can almost feel the soy and oestrogen emanating from your tweet.,0,2,1546174542393053191,
138,2022-07-10 16:28:39+00:00,BandyGit,SAJID (Sudden Adult Jab Induced Death) Javid must be delighted about Djokovic winning Wimbledon 😂🏆🎾 https://t.co/9IpxGZOpr1,9,13,1546169541226598400,
139,2022-07-10 16:16:27+00:00,BandyGit,RT @LeAdderNoire: A hero and a legend #NoVax https://t.co/FMWVi1HvV5,93,0,1546166471985975297,
140,2022-07-10 11:29:27+00:00,BandyGit,"RT @RebelNewsOnline: 'Mark Rutte is very deeply involved in the World Economic Forum and it's obvious that this law is a product, again, of…",1240,0,1546094243868966912,
141,2022-07-10 11:23:31+00:00,BandyGit,"RT @top1percentile: Another socialist utopian success story, and still the lefties clamour for more of the same.",4,0,1546092748981374976,
142,2022-07-10 10:57:26+00:00,BandyGit,"RT @mattletiss7: Don’t forget to tune in Monday evening  for @McGiff and Coming up next @MaajidNawaz 18th July 8pm, then Dr Mike Yeadon on…",26,0,1546086188938936320,
143,2022-07-09 21:11:41+00:00,BandyGit,"@RichardBarrow Will u also be informing people how to claim compensation if they suffer side effects like thousands of people have already?

https://t.co/0GMIwORhrE",0,0,1545878378317840384,
144,2022-07-09 16:42:53+00:00,BandyGit,@FESmith65 @PTruthspeaker @mattletiss7 https://t.co/YT7gOyg6uA,3,8,1545810736194224130,
