,Time,User,Tweet,RetweetCount,LikeCount,TweetID,Geo
18,2022-07-23 21:17:07+00:00,MackayIM,RT @VENTtil_late: Hey peeps. A cheeky little Covid mitigation video for you. How do you like yours? https://t.co/hFC6PLugCN,153,0,1550953179172728832,
19,2022-07-23 21:16:17+00:00,MackayIM,@MarkHamill 🤣,0,2,1550952966483746816,
20,2022-07-23 21:15:04+00:00,MackayIM,RT @Vaccinologist: #𝐌𝐨𝐧𝐤𝐞𝐲𝐩𝐨𝐱 has just been declared a 𝐏𝐮𝐛𝐥𝐢𝐜 𝐇𝐞𝐚𝐥𝐭𝐡 𝐄𝐦𝐞𝐫𝐠𝐞𝐧𝐜𝐲 𝐨𝐟 𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥 𝐂𝐨𝐧𝐜𝐞𝐫𝐧 #𝐏𝐇𝐄𝐈𝐂 by the @WHO. PHEIC ≠ 𝐩𝐚𝐧𝐝𝐞𝐦𝐢…,12,0,1550952662455439360,
21,2022-07-23 21:14:44+00:00,MackayIM,"RT @c0nc0rdance: Dad Joke of the Day:

The programmer
quit her job because
she didn't get arrays.

#DJotD",5,0,1550952576384135168,
22,2022-07-23 21:14:00+00:00,MackayIM,@profmiketoole @maskupmelb @CrabbBrendan Same here,0,0,1550952393357262849,
23,2022-07-23 21:13:41+00:00,MackayIM,@ToshiAkima @CrabbBrendan That was hard to read.,1,2,1550952311983579136,
24,2022-07-23 21:13:10+00:00,MackayIM,"@CrabbBrendan Mask for the task?
😁",1,5,1550952183298166784,
25,2022-07-23 21:02:02+00:00,MackayIM,"‘Covid is not going to go away’: Australia will require public health measures for foreseeable future, say experts
-is there a word for a virus that always stays with us🤔
 https://t.co/AkXqWGplPg",14,40,1550949383071748096,
26,2022-07-23 20:56:37+00:00,MackayIM,@EricTopol Anyone who hasn't been watching Australia has missed yet another chance to learn what's coming by observing others' experience,16,81,1550948017800646656,
27,2022-07-23 20:53:26+00:00,MackayIM,WHO declares monkeypox outbreak a public health emergency https://t.co/khWFmkilPq via @statnews,12,29,1550947218131013634,
28,2022-07-23 13:30:44+00:00,MackayIM,@55leeanne @ConversationEDU nuh,0,1,1550835807258558465,
29,2022-07-23 13:27:39+00:00,MackayIM,@diana_coll indoor density limits? gatherings and dining normal?,0,1,1550835032713199616,
30,2022-07-23 13:25:35+00:00,MackayIM,"@KrauthBen At a pop level, it requires more than we've done. But individually, any mask does more to reduce risk than none etc",0,1,1550834512510488576,
31,2022-07-23 13:23:37+00:00,MackayIM,"@peteralphonsas @andnowsheisnot @taipan168 I don't think you're truly interested in hearing entertaining those answers, from what I've seen. I'm out thx.",0,1,1550834019038023682,
32,2022-07-23 13:19:09+00:00,MackayIM,"@MartinThornber @Andromedary123 The expectation from some seems to be that ""xyz works"" equals ALWAYS works. Which nothing does.",0,0,1550832894108921856,
33,2022-07-23 12:55:41+00:00,MackayIM,"@Brian_Orak Yes I agree. Looking at a population and saying masks protected them, or failed them is probably never going to be true because it overlooks a million other details.
At the level of the individual is the way to look at mask effectiveness I suspect.",0,5,1550826988344340480,
34,2022-07-23 12:14:49+00:00,MackayIM,@murchiston @ConversationEDU Mo reason at all,0,2,1550816704561057793,
35,2022-07-23 12:14:10+00:00,MackayIM,"@TRyanGregory @GidMK @dgurdasani1 @100Dianne @ConversationEDU 1,2,3 or 4?",0,5,1550816541373251584,
36,2022-07-23 10:51:41+00:00,MackayIM,@tdclancy @ACTINOSProject Certainly the former.,0,2,1550795783683055616,
37,2022-07-23 10:19:16+00:00,MackayIM,@SuborbitalPgeon @peteralphonsas What about them?,0,0,1550787622339231745,
38,2022-07-23 10:18:24+00:00,MackayIM,@peteralphonsas @SuborbitalPgeon It's to prevent individuals from being infected or reducing the infectious dose.,0,1,1550787407037202435,
39,2022-07-23 10:17:05+00:00,MackayIM,"There were so many things we had to do that seemed illogical and stupid during the lockdowns and mandates. Yet lives were saved.
But LETTING this level of harm continue at this rate is the dumbest and most illogical thing so far. https://t.co/8AOKQo79j8",70,257,1550787075607527424,
40,2022-07-23 10:13:23+00:00,MackayIM,@SuborbitalPgeon So you'd prefer just to call all masks useless because a lot of weak studies told you so?,0,2,1550786145340235777,
41,2022-07-23 10:05:58+00:00,MackayIM,@diana_coll Any other preventative measures or just masks?,0,1,1550784279055310848,
42,2022-07-23 09:56:18+00:00,MackayIM,@SmallRedOne @SempaiDee @Kathryn_B87 Oh how I feel this.,0,1,1550781844131807232,
43,2022-07-23 09:55:15+00:00,MackayIM,"👇👇👇👇
Unless we can build a better vaccine https://t.co/SxJ32EDj2y",7,37,1550781579018268673,
44,2022-07-23 07:51:15+00:00,MackayIM,@UCLAKerim @mervetepePhD So what's happened lately?,0,1,1550750373228728322,
45,2022-07-23 07:50:44+00:00,MackayIM,@caruzycki It is a massive mess and failure.,0,5,1550750246569152512,
46,2022-07-23 07:49:44+00:00,MackayIM,"@MartinThornber I'm not arguing against humans being the problem. There'd be no pandemic if humans weren't the problem. Or flu seasons. Or pollution. Or climate change. 
That doesn't for a second mean that masks don't work to protect people who use them well. They can and do.",0,0,1550749993166073856,
47,2022-07-23 07:47:51+00:00,MackayIM,@Nungali @KyivIndependent I just mean a basic Ukraine map with a couple of dots to identify the place names being mentioned.,0,1,1550749520346382337,
48,2022-07-23 07:47:03+00:00,MackayIM,@hisaflog2 What's changed lately?,0,0,1550749319284015104,
49,2022-07-23 07:28:17+00:00,MackayIM,"@PragmaticInOz They can, on a case by case basis, reduce the chance you get infected.",0,2,1550744593502969856,
50,2022-07-23 07:27:30+00:00,MackayIM,@RussellEgan Like washing their hands and paying for things?,0,3,1550744396861427712,
51,2022-07-23 07:10:57+00:00,MackayIM,"RT @AutismDrMom: If you get this
We are besties now https://t.co/kmb2p1iU3b",84,0,1550740233469440000,
52,2022-07-23 07:10:22+00:00,MackayIM,"RT @Caro_Dew_: 🙌 Yes, with the 😷 messaging! 🙌

But it’s time to drop the ‘social distancing’.

Aerosols that carry the 🦠 are highest near t…",25,0,1550740084378734592,
53,2022-07-23 07:09:52+00:00,MackayIM,"RT @edyong209: 🚨I wrote about a new study that makes clear just how exceptional America is, compared to other wealthy nations, at killing i…",3665,0,1550739961821134848,
54,2022-07-23 07:08:39+00:00,MackayIM,"RT @Mike_Honey_: Deaths from covid (7-day average) have been rising rapidly in Victoria, Australia this week, and will likely set a new all…",38,0,1550739651920797696,
55,2022-07-23 07:05:31+00:00,MackayIM,@MartinThornber That's actually true,0,0,1550738863643324416,
56,2022-07-23 07:05:20+00:00,MackayIM,@MartinThornber Can't see where I said mandate masks.,0,3,1550738820110647297,
57,2022-07-23 06:49:38+00:00,MackayIM,@KyivIndependent Is it possible to include a map sometimes with the places marked ?,0,6,1550734867998343169,
58,2022-07-23 06:47:53+00:00,MackayIM,"Sleepwalking into the next pandemic

https://t.co/4VCyy9egVl",10,35,1550734429299306496,
59,2022-07-23 06:45:24+00:00,MackayIM,@readthinkwalk @crystallabrat Because humans.,0,0,1550733800774434816,
60,2022-07-23 06:39:18+00:00,MackayIM,@marsouin4 @ozjohnd @NSWHealth You're right. We should call the tool pointless because the user hasn't been taught to use it properly.,0,1,1550732269807374336,
61,2022-07-23 05:15:19+00:00,MackayIM,RT @buitengebieden: The landing.. 😊 https://t.co/JeqTtSnUCF,134717,0,1550711132301971456,
62,2022-07-23 05:13:25+00:00,MackayIM,"RT @dbRaevn: A few notes on today's data -

1. 102 deaths is the 4th highest number of daily deaths reported, although at least 38 were del…",35,0,1550710652557467648,
63,2022-07-23 05:12:59+00:00,MackayIM,@UCLAKerim @ChwangJulian Scientists need this,0,2,1550710545518858240,
64,2022-07-23 05:11:29+00:00,MackayIM,RT @ketaminh: Ok so our experts got it wrong . That does happen even to the best of us . I hope important lessons are learnt though so all…,7,0,1550710169663053824,
65,2022-07-23 05:11:03+00:00,MackayIM,RT @profmiketoole: The 102 Covid related deaths reported today is the highest number since 27 January (142). The next highest was 28 Januar…,321,0,1550710057045614592,
66,2022-07-23 05:10:41+00:00,MackayIM,"RT @luellabentley15: We brush our teeth to prevent getting cavities, we use sunblock to prevent skin cancer, seatbelts to help protect us i…",817,0,1550709967917060097,
67,2022-07-23 04:14:39+00:00,MackayIM,"@LettersfromTim @AlboMP Okay, bye.",0,0,1550695865828114432,
68,2022-07-23 04:13:28+00:00,MackayIM,@LettersfromTim @AlboMP Your implication that the current situation is the new Government's fault is ridiculous. It was already well underway before they took power. They just haven't done anything to stop it.,0,1,1550695565641814018,
69,2022-07-23 04:09:53+00:00,MackayIM,Case numbers are not a great marker but they still show a trend when its pretty clear https://t.co/nMQmQOS8ZB,7,29,1550694665779052544,
70,2022-07-23 04:05:16+00:00,MackayIM,"@LettersfromTim @AlboMP I would appear to be. 
You're not saying this situation is due to the current government that took over after 21st May right? https://t.co/1cQVZchFNu",0,0,1550693503554174977,
71,2022-07-23 03:52:02+00:00,MackayIM,@LettersfromTim @AlboMP That's a legacy he inherited.,0,0,1550690172517650432,
72,2022-07-23 03:00:17+00:00,MackayIM,"@simon_gordon_ ""pedantic pedant nuance matters""
Going out of your lane a bit there bro",0,0,1550677152177467392,
73,2022-07-23 02:59:33+00:00,MackayIM,@iggy_8888 @qewperp @SatPaper @AlboMP It seems to be pretty worldwide. I'm going to start subscribing to collusion conspiracy groups if this keeps up!🙂,0,5,1550676967640682496,
74,2022-07-23 02:58:12+00:00,MackayIM,@knotoon Do you have that in a real unit of measure 😋,0,0,1550676626144632832,
75,2022-07-23 02:44:08+00:00,MackayIM,@midnucas @bagger_blue @nextstrain @EricTopol Gotcha. Thanks for clarifying.,0,0,1550673088131772416,
76,2022-07-23 02:43:08+00:00,MackayIM,"‘The government is gaslighting the community’
“Two-and-a-half years ago there was real consternation when there were two or three deaths. Now we’ve had 10,000 deaths but there’s more complacency. It’s a strange change of tune or public feeling” https://t.co/2RRBa0PrY2 @SatPaper",41,77,1550672834355433473,
77,2022-07-23 02:34:10+00:00,MackayIM,"RT @SatMagJOY949: Professor Brendan Crabb from @BurnetInstitute says the wearing of masks is the best approach, a proven tool &amp; get vaxxed.…",38,0,1550670579883454464,
78,2022-07-23 02:33:15+00:00,MackayIM,RT @CrabbBrendan: It's been exactly the same message for 7 months now. Slow adoption of this #vaccinesPLUS approach has been very frustrati…,45,0,1550670345455415296,
79,2022-07-23 02:32:38+00:00,MackayIM,@BillHanage Yikes. I've been doing this all wrong then.,0,11,1550670190022885376,
80,2022-07-23 02:28:25+00:00,MackayIM,@midnucas @bagger_blue @nextstrain @EricTopol I'm not clear what you mean here.,0,0,1550669130726277120,
81,2022-07-23 02:27:09+00:00,MackayIM,@crystallabrat Yep,0,1,1550668813494288384,
82,2022-07-23 02:25:55+00:00,MackayIM,@crystallabrat Border closures and lockdowns?,0,0,1550668503283560448,
83,2022-07-23 02:23:01+00:00,MackayIM,@knotoon Hi from Brisbane,0,0,1550667770974842880,
84,2022-07-23 01:21:43+00:00,MackayIM,@matt_nurse Indeed we are,0,3,1550652344421220353,
85,2022-07-23 01:17:05+00:00,MackayIM,@knotoon Yep,0,0,1550651181034504193,
86,2022-07-23 00:53:33+00:00,MackayIM,@DantheClamMan https://t.co/d3xuOvRUB8,0,6,1550645257284775936,
87,2022-07-23 00:52:15+00:00,MackayIM,@bouche_bee Yep. https://t.co/8jhYQAx3VO,0,0,1550644928249987072,
88,2022-07-23 00:51:24+00:00,MackayIM,@matt_nurse Eradication won't happen. Reducing per capita hopsitlisations below a threshold (because case numbers are unreliable)?,0,6,1550644714898325505,
89,2022-07-23 00:48:28+00:00,MackayIM,@43blah @_TheAncientOne_ Perhaps related to mask mandates without an education program being less effective than educated mask wearing?,0,2,1550643976503717888,
90,2022-07-23 00:46:18+00:00,MackayIM,"@Infoseepage @edwin_stevanus Not the case in Aus where we hate to make thing's locally and have limited imagination for creation of new and perhaps ultimately profitable industries.
At least so it seems.",0,3,1550643431084785664,
91,2022-07-23 00:04:46+00:00,MackayIM,@dondaugherty @PamEdwards123 @ConversationEDU @Novavax Not unless there's evidence it does.,0,2,1550632980556976128,
92,2022-07-23 00:03:56+00:00,MackayIM,"In which country did you see masks worn well, at all relevant times and N95s used instead of surgical or cloth masks?
We haven't yet really tested out mask effectiveness against an airborne virus. Just against orthopaedic surgical spread!",9,98,1550632770225213440,
93,2022-07-23 00:02:22+00:00,MackayIM,"@marsouin4 @ozjohnd @NSWHealth In which country did you see masks worn well, at all relevant times and N95s used instead of surgical or cloth masks?",0,0,1550632376560386048,
94,2022-07-23 00:00:04+00:00,MackayIM,@BURMESEMOM Sucks a lot of time following this little trouble floof around though. He's constantly waiting for us to look the other way then he's over the fence!,0,0,1550631796848861184,
95,2022-07-22 23:58:48+00:00,MackayIM,@knowmiun @nextstrain BA.2.75,0,6,1550631478488633344,
96,2022-07-22 23:46:49+00:00,MackayIM,"So much to chase, so little time https://t.co/mAsPr9Shaj",2,53,1550628460934365184,
97,2022-07-22 23:44:58+00:00,MackayIM,"RT @ozjohnd: @NSWHealth 41 premature deaths from COVID, 41 people with names, another 41 families grieving.  This pandemic is not over.  We…",11,0,1550627995425320960,
98,2022-07-22 23:43:20+00:00,MackayIM,"RT @nextstrain: Lineage BA.2.75 / clade 22D has been growing in frequency at a rate of 0.12 per day in India, which is equivalent to initia…",41,0,1550627585864138752,
99,2022-07-22 23:40:58+00:00,MackayIM,"RT @nextstrain: Based on sustained logistic growth in frequency in India, we've designed @PangoNetwork lineage BA.2.75 as clade 22D, labele…",134,0,1550626990612713472,
100,2022-07-22 23:29:36+00:00,MackayIM,@maureviv Perhaps - which given recent link to CNS disease could be a concern,0,1,1550624128507727873,
101,2022-07-22 23:07:07+00:00,MackayIM,@dondaugherty @PamEdwards123 @ConversationEDU @Novavax Does it?,0,2,1550618470819450880,
102,2022-07-22 23:05:39+00:00,MackayIM,"RT @kallmemeg: I worked in HIV/STIs for a decade, waiting for the right time to post an anus pic on Twitter 🍑 

That time is now.

A NEW st…",135,0,1550618101259313153,
103,2022-07-22 23:05:21+00:00,MackayIM,RT @paimadhu: I am terrified that the anti-vax &amp; anti-science lobby will derail years of progress we made in child vaccinations and pave th…,1701,0,1550618027007578112,
104,2022-07-22 22:45:24+00:00,MackayIM,"@basque_pierre The pandemic isn't over of course. It's ignored by mnay of our health leaders, but it's still a pandemic. Until they decide to define it otherwise of course.",0,0,1550613006362771457,
105,2022-07-22 22:42:17+00:00,MackayIM,"I constantly wonder, &lt;gasp&gt;, if there could be more to coronaviral change than just mutation of the Spike gene? https://t.co/Rs25DVgFsf",5,24,1550612221730107392,
106,2022-07-22 22:38:44+00:00,MackayIM,"RT @Crof: Finally tested negative this morning, but I woke up with severe pain in my neck and lower back. Has anyone had similar farewell p…",11,0,1550611327559024640,
107,2022-07-22 22:38:34+00:00,MackayIM,RT @redruby17: I love this ginger floof instantly! 🥰🥰🥰🥰,9,0,1550611286941384705,
108,2022-07-22 22:32:20+00:00,MackayIM,"Risk and severity of SARS-CoV-2 reinfections during 2020–2022 in Vojvodina, Serbia: A population-level observational study
""Reinfections were mostly mild (99.17%, 13,678/13,792)"" https://t.co/86jtXwmvSj",7,14,1550609716854013952,
109,2022-07-22 22:15:33+00:00,MackayIM,@EIDGeek @HelenBranswell That's the shoe I'm waiting to drop next😒,0,4,1550605496373346304,
110,2022-07-22 22:14:45+00:00,MackayIM,"RT @HelenBranswell: I feel all the infectious diseases chickens have come home to roost — every damn one of them, all at once. Too much!!!#…",64,0,1550605293385809920,
111,2022-07-22 22:13:23+00:00,MackayIM,👆👇Good thread on what to pack and how to be if visiting Hospital. https://t.co/FPfOLTxNAf,8,20,1550604951076089856,
112,2022-07-22 22:10:43+00:00,MackayIM,"RT @EricTopol: If you are age 50+ 
1st  booster:  87% reduction in death
2nd booster: 96% reduction in death 

https://t.co/HGyjNwCm0v thru…",625,0,1550604277189869568,
113,2022-07-22 22:10:37+00:00,MackayIM,This simple message has been very lost https://t.co/JYPPwxoNYv,17,55,1550604253001285632,
114,2022-07-22 21:45:29+00:00,MackayIM,"RT @K_G_Andersen: Cases are no longer a reliable indicator of COVID-19 prevalence, because test criteria have changed and most/many people…",9,0,1550597930012524544,
115,2022-07-22 21:44:43+00:00,MackayIM,RT @K_G_Andersen: 🚨 you'll notice that the BA.5 wave appears significantly lower in the wastewater than our winter Omicron (BA.1(.1)) wave.…,21,0,1550597735786909696,
116,2022-07-22 21:43:47+00:00,MackayIM,"RT @jljcolorado: 5/ All joint lunches and dinners are outdoors. Most of us remove masks only outdoors.

So far no COVID cases, I am pretty…",75,0,1550597501757308928,
117,2022-07-22 21:25:53+00:00,MackayIM,"Influenza Activity and Composition of the 2022–23 Influenza ..

""Testing for seasonal influenza and monitoring for novel viruses, especially avian A(H5N1) and swine viruses, should continue year-round.""

https://t.co/Q42O8ZZ9gt via @CDCgov",0,13,1550592995350949888,
118,2022-07-22 12:48:41+00:00,MackayIM,"RT @VictorianCHO: So buckle up, #MaskUp, getting a vax if due for any and make a plan with your GP if you’re eligible for antivirals. And k…",617,0,1550462837872807936,
119,2022-07-22 12:45:31+00:00,MackayIM,"RT @asosin: “The U.S. has defaulted to acceptance, Sosin told me, of the status quo: uncontrolled transmission, viral evolution on loop.”…",45,0,1550462040279781377,
120,2022-07-22 12:07:07+00:00,MackayIM,Reinfection will be part of the pandemic for months to come. Each repeat illness raises the risk of long COVID https://t.co/Eh7Bx7we9c via @ConversationEDU,146,304,1550452375584120833,
121,2022-07-22 12:05:29+00:00,MackayIM,RT @NoContextBrits: If Stranger Things was British. https://t.co/C519RgvkQp,92602,0,1550451965238202368,
122,2022-07-22 10:18:43+00:00,MackayIM,@WakesurfMum @ozjohnd What I though but found a US CDC site that said there are a couple that do and are NIOSH approved.,0,1,1550425099463172097,
123,2022-07-22 10:17:47+00:00,MackayIM,@ArdleBardle There are different models. I'm trying to work out if these unlabelled ones have been properly tested.,0,0,1550424864938692608,
124,2022-07-22 10:09:28+00:00,MackayIM,@dingram Me either. I did see a CDC page noting there are a couple NIOSH have approved though.,1,1,1550422768499707904,
125,2022-07-22 10:06:02+00:00,MackayIM,@LosHolmes @garland_paige What did?,0,0,1550421906792513536,
126,2022-07-22 10:05:13+00:00,MackayIM,@dingram Can you paste the link for that snippet,0,0,1550421698654388224,
127,2022-07-22 09:14:06+00:00,MackayIM,"@AshFWH Notrhe same product, or at least different ARTG.",0,1,1550408837920096257,
128,2022-07-22 09:13:33+00:00,MackayIM,@MorOhmic Yep,0,1,1550408697876447232,
129,2022-07-22 04:35:29+00:00,MackayIM,Now we're talking... https://t.co/zRlGTo5cIq,29,104,1550338720062394368,
130,2022-07-22 04:34:51+00:00,MackayIM,@ozjohnd But if they say N95bor P2 but are not...,0,0,1550338560326508544,
131,2022-07-22 03:55:29+00:00,MackayIM,And for those who want to comment without visiting the webpage...this is what the mask looks like https://t.co/wUYYtsGHPU,0,5,1550328655649206272,
132,2022-07-22 03:53:49+00:00,MackayIM,@VelvetTeaLeaf Having those details printed on it is (as noted in several of those links) a way to identify a real N95 or P2 mask,0,2,1550328234390130688,
133,2022-07-22 03:52:51+00:00,MackayIM,"@n0tmark I have masks. 
I'm not asking for a mask. 
I'm asking about this mask.",0,0,1550327991728623617,
134,2022-07-22 03:51:35+00:00,MackayIM,@ozjohnd Did you go to the actual webpage rather than look at the auto-posted picture?,0,1,1550327672953139200,
135,2022-07-22 03:50:43+00:00,MackayIM,@crankycrab1171 @NathanGrubaugh This level of angry deliberate ignorance gets a block from me.,0,0,1550327456531222528,
136,2022-07-22 03:49:27+00:00,MackayIM,@jasonandrade Ignore the auto-posted article picture. The link is the picture I'm referring to.,0,1,1550327135683743744,
137,2022-07-22 03:08:03+00:00,MackayIM,@ClimateActionN8 Unable to comment on that,0,1,1550316716424450048,
138,2022-07-22 02:55:22+00:00,MackayIM,"Other sites with information:
•https://t.co/bOArUR6BBs
•https://t.co/r2cdk1ldH7
•https://t.co/w267vDPHH6
•https://t.co/uyKOnYlIzb
•https://t.co/IcgP2Qybn2
•https://t.co/03xheUt4yO https://t.co/2AhovqNOFe",2,6,1550313523757977600,
139,2022-07-22 02:55:19+00:00,MackayIM,"These ""N95s"" (Softmed SM-SR201, earloops) are described on the webpage as meeting the Australia and NZ Standard AS/NZS 1716:2012 and being N95 but don't have details printed on the mask pictured.
Does anyone know if they truly offer P2/N95 level?
https://t.co/F3mgWGylnG",2,9,1550313514207588353,
140,2022-07-22 00:25:51+00:00,MackayIM,@ClimateActionN8 Not something I can answer.,0,2,1550275896074203138,
141,2022-07-21 22:36:23+00:00,MackayIM,"""This study demonstrates that a 𝗱𝗶𝘃𝗲𝗿𝘀𝗶𝘁𝘆 𝗼𝗳 𝗺𝗲𝘁𝗲𝗼𝗿𝗶𝘁𝗶𝗰 𝗻𝘂𝗰𝗹𝗲𝗼𝗯𝗮𝘀𝗲𝘀 could serve as building blocks of DNA and RNA on the early Earth""
-how cool is this??
https://t.co/VEofCW76wd",4,22,1550248351920115712,
142,2022-07-21 22:31:33+00:00,MackayIM,@ketaminh https://t.co/X9SvRZxkK2,1,3,1550247133109923840,
143,2022-07-21 22:30:30+00:00,MackayIM,@ketaminh Sorry - I do seem to only tweet glum stuff these days.,0,1,1550246870806822912,
144,2022-07-21 22:29:58+00:00,MackayIM,@garland_paige @Nungali @NatGeo Absolutely!,0,1,1550246736219623424,
145,2022-07-21 22:29:21+00:00,MackayIM,"@f1l3n0tf0und SC2 infection may trigger autoimmune response against important non-specific, but broadly effective antiviral chemical we produce in response to viral infections▶▶reduced effectiveness of that immune response to other viruses, including persistent ones
h/t @CdrHBiscuitIII",32,106,1550246580510281729,
146,2022-07-21 22:29:06+00:00,MackayIM,"@Renmarkable1 SC2 infection may trigger autoimmune response against important non-specific, but broadly effective antiviral chemical we produce in response to viral infections▶▶reduced effectiveness of that immune response to other viruses, including persistent ones
h/t @CdrHBiscuitIII",1,11,1550246516526239744,
147,2022-07-21 22:26:52+00:00,MackayIM,...looks at that mask.... https://t.co/bpQHkdEQTh,9,50,1550245956804784128,
148,2022-07-21 22:07:18+00:00,MackayIM,"RT @KrutikaKuppalli: Today a case of #polio was announced in #NewYork. 

Childhood #Vaccination against #Polio is recommended 

Over the pa…",109,0,1550241029957120000,
149,2022-07-21 22:07:03+00:00,MackayIM,#PLOSBiology: Critically ill COVID-19 patients with neutralizing autoantibodies against type I interferons ha ... https://t.co/EtlEiVDPeW,29,62,1550240969051623427,
150,2022-07-21 21:39:22+00:00,MackayIM,"@Nungali @NatGeo As a kid we used to grow one their favoured food milkweed plants in NZ, we called a Swan plant because of the shape of its huge puffy seed pods. And the Monarch ceterpillers loved it so you could watch the entire life cycle.",1,2,1550234000534695936,
151,2022-07-21 21:30:19+00:00,MackayIM,"Paediatric monkeypox patient with unknown source of infection, the Netherlands, June 2022

https://t.co/u1pZKwGDuR",12,19,1550231723673518081,
152,2022-07-21 20:29:38+00:00,MackayIM,"RT @Vaccinologist: Alpha. Beta. Delta. Omicron. Thanos. Voldemort. Whatever the variant is spreading wherever you live, #DoItAll to protect…",13,0,1550216450170028034,
153,2022-07-21 20:23:47+00:00,MackayIM,"Monarch butterflies are now an endangered species
-humans, we suck. https://t.co/sEUynyyVVR via @NatGeo",19,48,1550214981014421505,
154,2022-07-21 12:16:50+00:00,MackayIM,@tonsoffun A/H3N2,0,2,1550092436688764928,
155,2022-07-21 11:49:55+00:00,MackayIM,"I'm surprised that flu season was so quick.
I really thought we'd be in for a longer peak or a bigger area under the curve.
And yet RSV. 
Huh.",1,30,1550085663168811009,
156,2022-07-21 11:13:11+00:00,MackayIM,RT @MarshallJulius: There is nothing purer than an old nerd's love of Letraset Action Transfers. #StarWars https://t.co/PRxdxtXXfT,44,0,1550076415202439169,
157,2022-07-21 11:11:37+00:00,MackayIM,"RT @PippaSheaIsMe: I realize alarm bells 🔔 are not ringing in Murcia right now, ya know coup plotters, heat wave, extreme political upheava…",7,0,1550076023429300224,
158,2022-07-21 11:10:55+00:00,MackayIM,"@BruLabUCT @scoopit Remember when we used to say ""the cases you see reported today were infections that happened days ago?
That scales rather devastatingly when it's 55,000+ cases a day. 
In other words - bit bloody late to start pleading.",6,14,1550075846819717121,
159,2022-07-21 11:05:47+00:00,MackayIM,RT @ketaminh: The only thing going down is the number of staff not sick,12,0,1550074555007643648,
160,2022-07-21 11:05:29+00:00,MackayIM,RT @JulieLeask: Good reference for COM-B and the Behaviour Change Wheel https://t.co/zPlMZ0isgO,12,0,1550074480491626501,
161,2022-07-21 11:03:05+00:00,MackayIM,@BioinfoTools Same in Aus.,0,1,1550073874460864512,
